triplet_id,type,word,surprisal
0,PV,The,0.0
0,PV,doctor,12.828125
0,PV,is,4.19140625
0,PV,giving,8.75
0,PV,medicine,9.2421875
0,PV,to,0.94677734375
0,PV,the,2.48046875
0,PV,old,6.671875
0,PV,woman.,6.220703125
0,IV,The,0.0
0,IV,doctor,12.828125
0,IV,is,4.19140625
0,IV,welding,18.4927978515625
0,IV,medicine,13.3359375
0,IV,to,2.501953125
0,IV,the,1.9609375
0,IV,old,8.8671875
0,IV,woman.,9.4453125
0,IO,The,0.0
0,IO,doctor,12.828125
0,IO,is,4.19140625
0,IO,giving,8.75
0,IO,fire,17.78125
0,IO,to,1.7578125
0,IO,the,1.28515625
0,IO,old,7.80078125
0,IO,woman.,8.18359375
1,PV,A,0.0
1,PV,person,13.984375
1,PV,is,4.03515625
1,PV,giving,12.0625
1,PV,bread,15.765625
1,PV,to,0.7890625
1,PV,a,1.78125
1,PV,toddler.,16.841949462890625
1,IV,A,0.0
1,IV,toddler,20.357421875
1,IV,is,3.607421875
1,IV,riding,11.609375
1,IV,a,1.46484375
1,IV,bread.,43.0
1,IO,A,0.0
1,IO,person,13.984375
1,IO,is,4.03515625
1,IO,giving,12.0625
1,IO,a,3.06640625
1,IO,building,12.9375
1,IO,to,2.974609375
1,IO,a,1.78125
1,IO,toddler.,21.012771606445312
2,PV,A,0.0
2,PV,man,12.296875
2,PV,is,4.46484375
2,PV,giving,11.2109375
2,PV,a,2.728515625
2,PV,gift,8.1171875
2,PV,to,1.08203125
2,PV,a,1.826171875
2,PV,child.,8.294921875
2,IV,A,0.0
2,IV,man,12.296875
2,IV,is,4.46484375
2,IV,cooking,12.7734375
2,IV,a,2.7734375
2,IV,gift,13.84375
2,IV,with,7.73046875
2,IV,a,2.34375
2,IV,child.,11.373046875
2,IO,A,0.0
2,IO,man,12.296875
2,IO,is,4.46484375
2,IO,giving,11.2109375
2,IO,a,2.728515625
2,IO,bed,13.0546875
2,IO,to,2.140625
2,IO,a,1.0146484375
2,IO,child.,9.017578125
3,PV,A,0.0
3,PV,woman,13.7421875
3,PV,is,4.5078125
3,PV,giving,10.3828125
3,PV,food,12.1484375
3,PV,to,0.473388671875
3,PV,other,8.609375
3,PV,people.,5.43359375
3,IV,A,0.0
3,IV,woman,13.7421875
3,IV,is,4.5078125
3,IV,ironing,19.453125
3,IV,the,4.6875
3,IV,food.,17.08984375
3,IO,A,0.0
3,IO,woman,13.7421875
3,IO,is,4.5078125
3,IO,giving,10.3828125
3,IO,stones,19.578125
3,IO,to,0.5185546875
3,IO,other,8.078125
3,IO,people.,6.40234375
4,PV,A,0.0
4,PV,person,13.984375
4,PV,is,4.03515625
4,PV,giving,12.0625
4,PV,money,6.71875
4,PV,to,0.6083984375
4,PV,another,3.291015625
4,PV,person.,4.4853515625
4,IV,A,0.0
4,IV,person,13.984375
4,IV,is,4.03515625
4,IV,eating,12.8828125
4,IV,money.,15.994140625
4,IO,A,0.0
4,IO,person,13.984375
4,IO,is,4.03515625
4,IO,giving,12.0625
4,IO,molten,20.86328125
4,IO,lava,3.021484375
4,IO,to,1.375
4,IO,another,3.697265625
4,IO,person.,3.15625
5,PV,A,0.0
5,PV,person,13.984375
5,PV,is,4.03515625
5,PV,putting,12.0
5,PV,a,3.470703125
5,PV,cellular,16.671875
5,PV,telephone,2.5703125
5,PV,inside,5.90625
5,PV,his,3.5390625
5,PV,pocket.,6.42578125
5,IV,A,0.0
5,IV,person,13.984375
5,IV,is,4.03515625
5,IV,watering,20.14453125
5,IV,a,2.884765625
5,IV,cellular,18.140625
5,IV,telephone.,6.98828125
5,IO,A,0.0
5,IO,person,13.984375
5,IO,is,4.03515625
5,IO,putting,12.0
5,IO,a,3.470703125
5,IO,gas,9.3984375
5,IO,cylinder,5.41015625
5,IO,inside,5.38671875
5,IO,his,4.484375
5,IO,pocket.,8.8828125
6,PV,A,0.0
6,PV,man,12.296875
6,PV,is,4.46484375
6,PV,putting,10.8125
6,PV,a,3.177734375
6,PV,bag,9.8359375
6,PV,inside,7.890625
6,PV,a,1.8935546875
6,PV,car.,7.373046875
6,IV,A,0.0
6,IV,man,12.296875
6,IV,is,4.46484375
6,IV,feeding,14.40625
6,IV,a,2.1875
6,IV,bag,11.296875
6,IV,inside,12.625
6,IV,a,1.28515625
6,IV,car.,7.978515625
6,IO,A,0.0
6,IO,man,12.296875
6,IO,is,4.46484375
6,IO,putting,10.8125
6,IO,a,3.177734375
6,IO,car,8.5078125
6,IO,inside,8.765625
6,IO,a,1.533203125
6,IO,car.,9.828125
7,PV,A,0.0
7,PV,woman,13.7421875
7,PV,is,4.5078125
7,PV,putting,25.96875
7,PV,a,3.404296875
7,PV,dish,11.2265625
7,PV,inside,8.9296875
7,PV,an,5.83984375
7,PV,oven.,4.5302734375
7,IV,A,0.0
7,IV,woman,13.7421875
7,IV,is,4.5078125
7,IV,entering,11.578125
7,IV,an,5.296875
7,IV,oven.,13.89453125
7,IO,A,0.0
7,IO,woman,13.7421875
7,IO,is,4.5078125
7,IO,putting,25.96875
7,IO,a,3.404296875
7,IO,door,12.6328125
7,IO,inside,10.0390625
7,IO,an,6.40234375
7,IO,oven.,8.546875
8,PV,A,0.0
8,PV,man,12.296875
8,PV,is,4.46484375
8,PV,putting,10.8125
8,PV,money,7.39453125
8,PV,in,2.412109375
8,PV,a,3.1328125
8,PV,piggy,7.8572998046875
8,PV,bank.,3.60595703125
8,IV,A,0.0
8,IV,man,12.296875
8,IV,is,4.46484375
8,IV,pouring,14.889724731445312
8,IV,money,7.078125
8,IV,in,5.09375
8,IV,a,3.583984375
8,IV,piggy,10.640625
8,IV,bank.,4.0797119140625
8,IO,A,0.0
8,IO,man,12.296875
8,IO,is,4.46484375
8,IO,putting,10.8125
8,IO,book,16.171875
8,IO,in,6.22265625
8,IO,a,4.03515625
8,IO,piggy,11.82421875
8,IO,bank.,3.5625
9,PV,A,0.0
9,PV,person,13.984375
9,PV,is,4.03515625
9,PV,dropping,14.484375
9,PV,a,3.24609375
9,PV,coin,5.45703125
9,PV,in,2.681640625
9,PV,a,1.1943359375
9,PV,glass,5.20703125
9,PV,jar.,8.001953125
9,IV,A,0.0
9,IV,person,13.984375
9,IV,is,4.03515625
9,IV,growing,12.4921875
9,IV,coins,19.796875
9,IV,in,3.04296875
9,IV,a,2.140625
9,IV,glass,10.6875
9,IV,jar.,4.373046875
9,IO,A,0.0
9,IO,person,13.984375
9,IO,is,4.03515625
9,IO,dropping,14.484375
9,IO,a,3.24609375
9,IO,large,6.4921875
9,IO,stone,5.38671875
9,IO,in,4.26171875
9,IO,a,1.7578125
9,IO,glass,9.671875
9,IO,jar.,5.6357421875
10,PV,A,0.0
10,PV,pitcher,19.8544921875
10,PV,is,4.23828125
10,PV,throwing,8.6875
10,PV,a,1.9833984375
10,PV,ball,3.404296875
10,PV,to,3.26953125
10,PV,a,1.623046875
10,PV,catcher.,3.787185668945313
10,IV,A,0.0
10,IV,pitcher,19.8544921875
10,IV,is,4.23828125
10,IV,stretching,16.421875
10,IV,a,4.8671875
10,IV,ball.,11.04296875
10,IO,A,0.0
10,IO,pitcher,19.8544921875
10,IO,is,4.23828125
10,IO,throwing,8.6875
10,IO,a,1.9833984375
10,IO,anvil,23.64453125
10,IO,to,3.697265625
10,IO,a,1.8935546875
10,IO,catcher.,8.338943481445312
11,PV,A,0.0
11,PV,dart,22.6171875
11,PV,player,12.5859375
11,PV,is,4.9609375
11,PV,throwing,10.8984375
11,PV,a,14.091796875
11,PV,dart,0.38330078125
11,PV,at,2.388671875
11,PV,a,1.5107421875
11,PV,target.,3.8330078125
11,IV,A,0.0
11,IV,dart,22.6171875
11,IV,player,12.5859375
11,IV,is,4.9609375
11,IV,eating,13.1328125
11,IV,a,14.666015625
11,IV,dart.,6.9444122314453125
11,IO,A,0.0
11,IO,dart,22.6171875
11,IO,player,12.5859375
11,IO,is,4.9609375
11,IO,throwing,10.8984375
11,IO,a,1.4873046875
11,IO,dumbell,24.5078125
11,IO,at,3.5390625
11,IO,a,1.7353515625
11,IO,target.,5.45703125
