triplet_id,type,word,surprisal
0,PV,The,0.0
0,PV,doctor,12.25
0,PV,is,4.59375
0,PV,giving,8.1875
0,PV,medicine,7.5625
0,PV,to,1.265625
0,PV,the,0.5390625
0,PV,old,6.3125
0,PV,woman.,4.5078125
0,IV,The,0.0
0,IV,doctor,12.25
0,IV,is,4.59375
0,IV,welding,19.875
0,IV,medicine,14.1875
0,IV,to,2.34375
0,IV,the,1.8046875
0,IV,old,7.84375
0,IV,woman.,6.6796875
0,IO,The,0.0
0,IO,doctor,12.25
0,IO,is,4.59375
0,IO,giving,8.1875
0,IO,fire,17.0
0,IO,to,1.625
0,IO,the,1.078125
0,IO,old,8.75
0,IO,woman.,5.59375
1,PV,A,0.0
1,PV,person,17.375
1,PV,is,4.15625
1,PV,giving,9.625
1,PV,bread,13.5
1,PV,to,0.361328125
1,PV,a,1.265625
1,PV,toddler.,11.265625
1,IV,A,0.0
1,IV,toddler,25.125
1,IV,is,3.78125
1,IV,riding,8.375
1,IV,a,1.265625
1,IV,bread.,28.9375
1,IO,A,0.0
1,IO,person,17.375
1,IO,is,4.15625
1,IO,giving,9.625
1,IO,a,1.4453125
1,IO,building,12.25
1,IO,to,3.0625
1,IO,a,1.8046875
1,IO,toddler.,16.9375
2,PV,A,0.0
2,PV,man,16.0
2,PV,is,3.96875
2,PV,giving,9.125
2,PV,a,0.90234375
2,PV,gift,9.0
2,PV,to,0.5390625
2,PV,a,1.078125
2,PV,child.,4.87109375
2,IV,A,0.0
2,IV,man,16.0
2,IV,is,3.96875
2,IV,cooking,9.5625
2,IV,a,2.703125
2,IV,gift,14.3125
2,IV,with,6.5
2,IV,a,1.8046875
2,IV,child.,7.953125
2,IO,A,0.0
2,IO,man,16.0
2,IO,is,3.96875
2,IO,giving,9.125
2,IO,a,0.90234375
2,IO,bed,12.0
2,IO,to,3.0625
2,IO,a,0.72265625
2,IO,child.,6.484375
3,PV,A,0.0
3,PV,woman,18.375
3,PV,is,3.78125
3,PV,giving,8.5
3,PV,food,9.0
3,PV,to,0.1806640625
3,PV,other,9.1875
3,PV,people.,3.0625
3,IV,A,0.0
3,IV,woman,18.375
3,IV,is,3.78125
3,IV,ironing,12.4375
3,IV,the,5.78125
3,IV,food.,14.15625
3,IO,A,0.0
3,IO,woman,18.375
3,IO,is,3.78125
3,IO,giving,8.5
3,IO,stones,18.875
3,IO,to,0.5390625
3,IO,other,7.03125
3,IO,people.,2.70703125
4,PV,A,0.0
4,PV,person,17.375
4,PV,is,4.15625
4,PV,giving,9.625
4,PV,money,8.3125
4,PV,to,0.5390625
4,PV,another,2.53125
4,PV,person.,1.6171875
4,IV,A,0.0
4,IV,person,17.375
4,IV,is,4.15625
4,IV,eating,9.125
4,IV,money.,16.5078125
4,IO,A,0.0
4,IO,person,17.375
4,IO,is,4.15625
4,IO,giving,9.625
4,IO,molten,22.65625
4,IO,lava,5.6875
4,IO,to,1.4453125
4,IO,another,2.53125
4,IO,person.,1.626953125
5,PV,A,0.0
5,PV,person,17.375
5,PV,is,4.15625
5,PV,putting,10.625
5,PV,a,1.8046875
5,PV,cellular,14.25
5,PV,telephone,2.890625
5,PV,inside,5.0625
5,PV,his,3.96875
5,PV,pocket.,3.05859375
5,IV,A,0.0
5,IV,person,17.375
5,IV,is,4.15625
5,IV,watering,13.6875
5,IV,a,1.8046875
5,IV,cellular,20.875
5,IV,telephone.,5.40625
5,IO,A,0.0
5,IO,person,17.375
5,IO,is,4.15625
5,IO,putting,10.625
5,IO,a,1.8046875
5,IO,gas,9.625
5,IO,cylinder,4.875
5,IO,inside,3.609375
5,IO,his,4.6875
5,IO,pocket.,12.703125
6,PV,A,0.0
6,PV,man,16.0
6,PV,is,3.96875
6,PV,putting,9.0
6,PV,a,2.15625
6,PV,bag,7.65625
6,PV,inside,6.3125
6,PV,a,1.078125
6,PV,car.,3.78515625
6,IV,A,0.0
6,IV,man,16.0
6,IV,is,3.96875
6,IV,feeding,11.375
6,IV,a,1.265625
6,IV,bag,11.5625
6,IV,inside,10.4375
6,IV,a,0.90234375
6,IV,car.,5.68359375
6,IO,A,0.0
6,IO,man,16.0
6,IO,is,3.96875
6,IO,putting,9.0
6,IO,a,2.15625
6,IO,car,7.75
6,IO,inside,8.125
6,IO,a,0.72265625
6,IO,car.,7.75
7,PV,A,0.0
7,PV,woman,18.375
7,PV,is,3.78125
7,PV,putting,23.328125
7,PV,a,2.703125
7,PV,dish,9.3125
7,PV,inside,8.125
7,PV,an,5.59375
7,PV,oven.,0.9033203125
7,IV,A,0.0
7,IV,woman,18.375
7,IV,is,3.78125
7,IV,entering,11.1875
7,IV,an,4.15625
7,IV,oven.,10.7421875
7,IO,A,0.0
7,IO,woman,18.375
7,IO,is,3.78125
7,IO,putting,23.328125
7,IO,a,2.703125
7,IO,door,11.5625
7,IO,inside,9.5625
7,IO,an,5.59375
7,IO,oven.,4.6875
8,PV,A,0.0
8,PV,man,16.0
8,PV,is,3.96875
8,PV,putting,9.0
8,PV,money,8.0
8,PV,in,1.078125
8,PV,a,1.078125
8,PV,piggy,2.890625
8,PV,bank.,0.5390625
8,IV,A,0.0
8,IV,man,16.0
