triplet_id,type,word,surprisal
0,PV,The,0.0
0,PV,doctor,17.421875
0,PV,is,4.375
0,PV,giving,8.296875
0,PV,medicine,10.1875
0,PV,to,1.4423828125
0,PV,the,2.388671875
0,PV,old,9.1953125
0,PV,woman.,4.734375
0,IV,The,0.0
0,IV,doctor,17.421875
0,IV,is,4.375
0,IV,welding,18.985595703125
0,IV,medicine,13.4765625
0,IV,to,3.42578125
0,IV,the,1.8037109375
0,IV,old,10.8203125
0,IV,woman.,10.4140625
0,IO,The,0.0
0,IO,doctor,17.421875
0,IO,is,4.375
0,IO,giving,8.296875
0,IO,fire,16.28125
0,IO,to,1.4873046875
0,IO,the,1.3974609375
0,IO,old,7.80078125
0,IO,woman.,6.71875
1,PV,A,0.0
1,PV,person,16.8203125
1,PV,is,4.1484375
1,PV,giving,12.8515625
1,PV,bread,13.6640625
1,PV,to,1.171875
1,PV,a,2.1640625
1,PV,toddler.,15.0576171875
1,IV,A,0.0
1,IV,toddler,23.51171875
1,IV,is,3.697265625
1,IV,riding,11.046875
1,IV,a,2.1640625
1,IV,bread.,24.84375
1,IO,A,0.0
1,IO,person,16.8203125
1,IO,is,4.1484375
1,IO,giving,12.8515625
1,IO,a,3.021484375
1,IO,building,12.7109375
1,IO,to,4.23828125
1,IO,a,1.8037109375
1,IO,toddler.,15.82421875
2,PV,A,0.0
2,PV,man,16.3203125
2,PV,is,4.19140625
2,PV,giving,11.2734375
2,PV,a,2.298828125
2,PV,gift,6.40234375
2,PV,to,1.2626953125
2,PV,a,1.533203125
2,PV,child.,8.115234375
2,IV,A,0.0
2,IV,man,16.3203125
2,IV,is,4.19140625
2,IV,cooking,14.109375
2,IV,a,2.388671875
2,IV,gift,12.171875
2,IV,with,6.40234375
2,IV,a,1.8486328125
2,IV,child.,9.96484375
2,IO,A,0.0
2,IO,man,16.3203125
2,IO,is,4.19140625
2,IO,giving,11.2734375
2,IO,a,2.298828125
2,IO,bed,12.8515625
2,IO,to,1.3076171875
2,IO,a,0.8115234375
2,IO,child.,7.619140625
3,PV,A,0.0
3,PV,woman,16.6328125
3,PV,is,4.19140625
3,PV,giving,10.59375
3,PV,food,11.2265625
3,PV,to,0.360595703125
3,PV,other,9.78125
3,PV,people.,5.0048828125
3,IV,A,0.0
3,IV,woman,16.6328125
3,IV,is,4.19140625
3,IV,ironing,18.392578125
3,IV,the,4.23828125
3,IV,food.,15.69140625
3,IO,A,0.0
3,IO,woman,16.6328125
3,IO,is,4.19140625
3,IO,giving,10.59375
3,IO,stones,17.671875
3,IO,to,0.63134765625
3,IO,other,7.84375
3,IO,people.,5.771484375
4,PV,A,0.0
4,PV,person,16.8203125
4,PV,is,4.1484375
4,PV,giving,12.8515625
4,PV,money,6.40234375
4,PV,to,0.72119140625
4,PV,another,3.65234375
4,PV,person.,3.87646484375
4,IV,A,0.0
4,IV,person,16.8203125
4,IV,is,4.1484375
4,IV,eating,14.0234375
4,IV,money.,14.560546875
4,IO,A,0.0
4,IO,person,16.8203125
4,IO,is,4.1484375
4,IO,giving,12.8515625
4,IO,molten,18.714599609375
4,IO,lava,6.76171875
4,IO,to,1.4423828125
4,IO,another,5.58984375
4,IO,person.,3.47216796875
5,PV,A,0.0
5,PV,person,16.8203125
5,PV,is,4.1484375
5,PV,putting,12.9375
5,PV,a,3.380859375
5,PV,cellular,16.09375
5,PV,telephone,3.921875
5,PV,inside,7.125
5,PV,his,4.8671875
5,PV,pocket.,5.0048828125
5,IV,A,0.0
5,IV,person,16.8203125
5,IV,is,4.1484375
5,IV,watering,19.69921875
5,IV,a,1.4423828125
5,IV,cellular,18.703125
5,IV,telephone.,9.51171875
5,IO,A,0.0
5,IO,person,16.8203125
5,IO,is,4.1484375
5,IO,putting,12.9375
5,IO,a,3.380859375
5,IO,gas,11.1328125
5,IO,cylinder,8.75
5,IO,inside,5.5
5,IO,his,4.64453125
5,IO,pocket.,9.8720703125
6,PV,A,0.0
6,PV,man,16.3203125
6,PV,is,4.19140625
6,PV,putting,10.8671875
6,PV,a,2.794921875
6,PV,bag,8.25
6,PV,inside,7.4375
6,PV,a,1.533203125
6,PV,car.,8.701171875
6,IV,A,0.0
6,IV,man,16.3203125
6,IV,is,4.19140625
6,IV,feeding,15.2421875
6,IV,a,2.25390625
6,IV,bag,9.015625
6,IV,inside,13.1171875
6,IV,a,1.2626953125
6,IV,car.,8.927734375
6,IO,A,0.0
6,IO,man,16.3203125
6,IO,is,4.19140625
6,IO,putting,10.8671875
6,IO,a,2.794921875
6,IO,car,8.25
6,IO,inside,9.515625
6,IO,a,1.3525390625
6,IO,car.,8.96875
7,PV,A,0.0
7,PV,woman,16.6328125
7,PV,is,4.19140625
7,PV,putting,10.7734375
7,PV,a,2.884765625
7,PV,dish,10.1015625
7,PV,inside,6.76171875
7,PV,an,4.77734375
7,PV,oven.,6.716796875
7,IV,A,0.0
7,IV,woman,16.6328125
7,IV,is,4.19140625
7,IV,entering,11.71875
7,IV,an,4.6875
7,IV,oven.,16.6796875
7,IO,A,0.0
7,IO,woman,16.6328125
7,IO,is,4.19140625
7,IO,putting,10.7734375
7,IO,a,2.884765625
7,IO,door,9.828125
7,IO,inside,8.4296875
7,IO,an,5.23046875
7,IO,oven.,11.49609375
8,PV,A,0.0
8,PV,man,16.3203125
8,PV,is,4.19140625
8,PV,putting,10.8671875
8,PV,money,6.40234375
8,PV,in,2.525390625
8,PV,a,1.66796875
8,PV,piggy,7.123199462890625
8,PV,bank.,2.88507080078125
8,IV,A,0.0
8,IV,man,16.3203125
8,IV,is,4.19140625
8,IV,pouring,14.384033203125
8,IV,money,5.45703125
8,IV,in,4.328125
8,IV,a,1.8037109375
8,IV,piggy,10.7332763671875
8,IV,bank.,2.974609375
8,IO,A,0.0
8,IO,man,16.3203125
8,IO,is,4.19140625
8,IO,putting,10.8671875
8,IO,book,14.109375
8,IO,in,4.28125
8,IO,a,2.298828125
8,IO,piggy,10.7740478515625
8,IO,bank.,2.70538330078125
9,PV,A,0.0
9,PV,person,16.8203125
9,PV,is,4.1484375
9,PV,dropping,17.125
9,PV,a,2.884765625
9,PV,coin,5.546875
9,PV,in,3.515625
9,PV,a,1.8486328125
9,PV,glass,8.65625
9,PV,jar.,5.90625
9,IV,A,0.0
9,IV,person,16.8203125
9,IV,is,4.1484375
9,IV,growing,12.8515625
9,IV,coins,23.08056640625
9,IV,in,3.470703125
9,IV,a,2.1640625
9,IV,glass,10.1015625
9,IV,jar.,3.876953125
9,IO,A,0.0
9,IO,person,16.8203125
9,IO,is,4.1484375
9,IO,dropping,17.125
9,IO,a,2.884765625
9,IO,large,7.57421875
9,IO,stone,5.546875
9,IO,in,3.921875
9,IO,a,2.208984375
9,IO,glass,10.7265625
9,IO,jar.,4.869140625
10,PV,A,0.0
10,PV,pitcher,20.9453125
10,PV,is,5.6806640625
10,PV,throwing,10.4140625
10,PV,a,1.4873046875
10,PV,ball,2.615234375
10,PV,to,2.974609375
10,PV,a,1.623046875
10,PV,catcher.,8.3857421875
10,IV,A,0.0
10,IV,pitcher,20.9453125
10,IV,is,5.6806640625
10,IV,stretching,15.95703125
10,IV,a,4.28125
10,IV,ball.,9.55859375
10,IO,A,0.0
10,IO,pitcher,20.9453125
10,IO,is,5.6806640625
10,IO,throwing,10.4140625
10,IO,a,1.4873046875
10,IO,anvil,19.3828125
10,IO,to,3.5625
10,IO,a,1.8935546875
10,IO,catcher.,8.7021484375
11,PV,A,0.0
11,PV,dart,20.21875
11,PV,player,13.390625
11,PV,is,3.15625
11,PV,throwing,13.1171875
11,PV,a,1.533203125
11,PV,dart,2.02862548828125
11,PV,at,2.884765625
11,PV,a,1.533203125
11,PV,target.,5.18359375
11,IV,A,0.0
11,IV,dart,20.21875
11,IV,player,13.390625
11,IV,is,3.15625
11,IV,eating,17.171875
11,IV,a,2.298828125
11,IV,dart.,8.611480712890625
11,IO,A,0.0
11,IO,dart,20.21875
11,IO,player,13.390625
11,IO,is,3.15625
11,IO,throwing,13.1171875
11,IO,a,1.533203125
11,IO,dumbell,27.453125
11,IO,at,4.1015625
11,IO,a,1.8037109375
11,IO,target.,7.6640625
