triplet_id,type,word,surprisal
0,PV,The,0.0
0,PV,doctor,12.265625
0,PV,is,5.76953125
0,PV,giving,8.65625
0,PV,medicine,12.265625
0,PV,to,0.72119140625
0,PV,the,2.1640625
0,PV,old,8.65625
0,PV,woman.,5.771484375
0,IV,The,0.0
0,IV,doctor,12.265625
0,IV,is,5.76953125
0,IV,welding,18.75
0,IV,medicine,13.703125
0,IV,to,4.328125
0,IV,the,2.1640625
0,IV,old,8.65625
0,IV,woman.,10.09765625
0,IO,The,0.0
0,IO,doctor,12.265625
0,IO,is,5.76953125
0,IO,giving,8.65625
0,IO,fire,15.8671875
0,IO,to,4.328125
0,IO,the,1.4423828125
0,IO,old,8.65625
0,IO,woman.,8.654296875
1,PV,A,0.0
1,PV,person,12.265625
1,PV,is,4.328125
1,PV,giving,10.1015625
1,PV,bread,14.4296875
1,PV,to,0.72119140625
1,PV,a,2.1640625
1,PV,toddler.,13.703125
1,IV,A,0.0
1,IV,toddler,18.03125
1,IV,is,4.328125
1,IV,riding,11.5390625
1,IV,a,2.1640625
1,IV,bread.,26.6875
1,IO,A,0.0
1,IO,person,12.265625
1,IO,is,4.328125
1,IO,giving,10.1015625
1,IO,a,2.884765625
1,IO,building,12.984375
1,IO,to,5.76953125
1,IO,a,2.1640625
1,IO,toddler.,16.587890625
2,PV,A,0.0
2,PV,man,12.984375
2,PV,is,5.05078125
2,PV,giving,9.375
2,PV,a,2.884765625
2,PV,gift,7.21484375
2,PV,to,1.4423828125
2,PV,a,3.607421875
2,PV,child.,7.21484375
2,IV,A,0.0
2,IV,man,12.984375
2,IV,is,5.05078125
2,IV,cooking,13.703125
2,IV,a,4.328125
2,IV,gift,12.984375
2,IV,with,6.4921875
2,IV,a,2.884765625
2,IV,child.,11.5390625
2,IO,A,0.0
2,IO,man,12.984375
2,IO,is,5.05078125
2,IO,giving,9.375
2,IO,a,2.884765625
2,IO,bed,12.984375
2,IO,to,2.884765625
2,IO,a,1.4423828125
2,IO,child.,7.93359375
3,PV,A,0.0
3,PV,woman,12.265625
3,PV,is,5.05078125
3,PV,giving,9.375
3,PV,food,9.375
3,PV,to,0.72119140625
3,PV,other,7.93359375
3,PV,people.,4.328125
3,IV,A,0.0
3,IV,woman,12.265625
3,IV,is,5.05078125
3,IV,ironing,19.4765625
3,IV,the,3.607421875
3,IV,food.,15.150390625
3,IO,A,0.0
3,IO,woman,12.265625
3,IO,is,5.05078125
3,IO,giving,9.375
3,IO,stones,15.8671875
3,IO,to,0.72119140625
3,IO,other,7.93359375
3,IO,people.,5.048828125
4,PV,A,0.0
4,PV,person,12.265625
4,PV,is,4.328125
4,PV,giving,10.1015625
4,PV,money,6.4921875
4,PV,to,0.72119140625
4,PV,another,6.4921875
4,PV,person.,2.88525390625
4,IV,A,0.0
4,IV,person,12.265625
4,IV,is,4.328125
4,IV,eating,13.703125
4,IV,money.,12.986328125
4,IO,A,0.0
