triplet_id,type,word,surprisal
0,PV,The,0.0
0,PV,doctor,13.5
0,PV,is,5.015625
0,PV,giving,8.4296875
0,PV,medicine,10.8203125
0,PV,to,1.216796875
0,PV,the,1.9052734375
0,PV,old,7.8203125
0,PV,woman.,5.216796875
0,IV,The,0.0
0,IV,doctor,13.5
0,IV,is,5.015625
0,IV,welding,20.015625
0,IV,medicine,12.3515625
0,IV,to,3.8203125
0,IV,the,1.9609375
0,IV,old,8.1953125
0,IV,woman.,9.68359375
0,IO,The,0.0
0,IO,doctor,13.5
0,IO,is,5.015625
0,IO,giving,8.4296875
0,IO,fire,16.484375
0,IO,to,1.6572265625
0,IO,the,1.2060546875
0,IO,old,8.1015625
0,IO,woman.,7.248046875
1,PV,A,0.0
1,PV,person,10.3515625
1,PV,is,4.01171875
1,PV,giving,13.515625
1,PV,bread,12.0
1,PV,to,0.495849609375
1,PV,a,1.126953125
1,PV,toddler.,14.171875
1,IV,A,0.0
1,IV,toddler,19.90625
1,IV,is,3.697265625
1,IV,riding,8.7890625
1,IV,a,1.431640625
1,IV,bread.,28.4921875
1,IO,A,0.0
1,IO,person,10.3515625
1,IO,is,4.01171875
1,IO,giving,13.515625
1,IO,a,2.615234375
1,IO,building,11.2734375
1,IO,to,2.73828125
1,IO,a,1.9052734375
1,IO,toddler.,20.068359375
2,PV,A,0.0
2,PV,man,10.421875
2,PV,is,4.53125
2,PV,giving,11.8671875
2,PV,a,2.8515625
2,PV,gift,7.80078125
2,PV,to,1.375
2,PV,a,1.78125
2,PV,child.,6.626953125
2,IV,A,0.0
2,IV,man,10.421875
2,IV,is,4.53125
2,IV,cooking,14.046875
2,IV,a,2.58203125
2,IV,gift,13.15625
2,IV,with,7.125
2,IV,a,2.17578125
2,IV,child.,11.57421875
2,IO,A,0.0
2,IO,man,10.421875
2,IO,is,4.53125
2,IO,giving,11.8671875
2,IO,a,2.8515625
2,IO,bed,11.7890625
2,IO,to,1.138671875
2,IO,a,0.74365234375
2,IO,child.,7.494140625
3,PV,A,0.0
3,PV,woman,11.390625
3,PV,is,4.36328125
3,PV,giving,9.625
3,PV,food,10.8125
3,PV,to,0.40576171875
3,PV,other,7.77734375
3,PV,people.,3.83203125
3,IV,A,0.0
3,IV,woman,11.390625
3,IV,is,4.36328125
3,IV,ironing,17.8671875
3,IV,the,4.46484375
3,IV,food.,15.2578125
3,IO,A,0.0
3,IO,woman,11.390625
3,IO,is,4.36328125
3,IO,giving,9.625
3,IO,stones,19.3125
3,IO,to,0.74365234375
3,IO,other,9.2109375
3,IO,people.,5.984375
4,PV,A,0.0
4,PV,person,10.3515625
4,PV,is,4.01171875
4,PV,giving,13.515625
4,PV,money,5.296875
4,PV,to,0.541015625
4,PV,another,4.96875
4,PV,person.,4.8134765625
4,IV,A,0.0
4,IV,person,10.3515625
4,IV,is,4.01171875
4,IV,eating,16.84375
4,IV,money.,15.990234375
4,IO,A,0.0
4,IO,person,10.3515625
4,IO,is,4.01171875
4,IO,giving,13.515625
4,IO,molten,19.390625
4,IO,lava,3.921875
4,IO,to,0.890625
4,IO,another,4.0703125
4,IO,person.,3.24560546875
5,PV,A,0.0
5,PV,person,10.3515625
5,PV,is,4.01171875
5,PV,putting,15.2421875
5,PV,a,3.607421875
5,PV,cellular,17.0625
5,PV,telephone,1.76953125
5,PV,inside,7.96875
5,PV,his,2.66015625
5,PV,pocket.,6.1875
5,IV,A,0.0
5,IV,person,10.3515625
5,IV,is,4.01171875
5,IV,watering,20.123046875
5,IV,a,2.43359375
5,IV,cellular,17.9375
5,IV,telephone.,5.4443359375
5,IO,A,0.0
5,IO,person,10.3515625
5,IO,is,4.01171875
5,IO,putting,15.2421875
5,IO,a,3.607421875
5,IO,gas,10.8828125
5,IO,cylinder,7.90234375
5,IO,inside,5.6796875
5,IO,his,4.33984375
5,IO,pocket.,7.923828125
6,PV,A,0.0
6,PV,man,10.421875
6,PV,is,4.53125
6,PV,putting,11.3515625
6,PV,a,3.1328125
6,PV,bag,8.9609375
6,PV,inside,9.3515625
6,PV,a,1.4541015625
6,PV,car.,7.49609375
6,IV,A,0.0
6,IV,man,10.421875
6,IV,is,4.53125
6,IV,feeding,14.0546875
6,IV,a,1.9951171875
6,IV,bag,10.109375
6,IV,inside,12.8046875
6,IV,a,1.08203125
6,IV,car.,6.109375
6,IO,A,0.0
6,IO,man,10.421875
6,IO,is,4.53125
6,IO,putting,11.3515625
6,IO,a,3.1328125
6,IO,car,8.96875
6,IO,inside,8.6015625
6,IO,a,0.833984375
6,IO,car.,6.48046875
7,PV,A,0.0
7,PV,woman,11.390625
7,PV,is,4.36328125
7,PV,putting,27.828125
7,PV,a,3.15625
7,PV,dish,10.265625
7,PV,inside,8.890625
7,PV,an,5.34375
7,PV,oven.,3.55126953125
7,IV,A,0.0
7,IV,woman,11.390625
7,IV,is,4.36328125
7,IV,entering,11.2109375
7,IV,an,5.94921875
7,IV,oven.,13.33203125
7,IO,A,0.0
7,IO,woman,11.390625
7,IO,is,4.36328125
7,IO,putting,27.828125
7,IO,a,3.15625
7,IO,door,11.7578125
7,IO,inside,8.1640625
7,IO,an,5.53515625
7,IO,oven.,6.130859375
