triplet_id,type,word,surprisal
0,PV,The,0.0
0,PV,doctor,11.375
0,PV,is,4.875
0,PV,giving,8.625
0,PV,medicine,6.9375
0,PV,to,1.265625
0,PV,the,3.25
0,PV,old,11.875
0,PV,woman.,5.328125
0,IV,The,0.0
0,IV,doctor,11.375
0,IV,is,4.875
0,IV,welding,19.25
0,IV,medicine,14.0625
0,IV,to,3.0625
0,IV,the,1.4453125
0,IV,old,13.0
0,IV,woman.,10.546875
0,IO,The,0.0
0,IO,doctor,11.375
0,IO,is,4.875
0,IO,giving,8.625
0,IO,fire,17.25
0,IO,to,2.15625
0,IO,the,0.90234375
0,IO,old,11.0
0,IO,woman.,8.296875
1,PV,A,0.0
1,PV,person,9.0
1,PV,is,4.3125
1,PV,giving,11.5625
1,PV,bread,14.25
1,PV,to,1.078125
1,PV,a,1.625
1,PV,toddler.,14.21875
1,IV,A,0.0
1,IV,toddler,17.0
1,IV,is,3.78125
1,IV,riding,13.5
1,IV,a,1.078125
1,IV,bread.,46.875
1,IO,A,0.0
1,IO,person,9.0
1,IO,is,4.3125
1,IO,giving,11.5625
1,IO,a,2.53125
1,IO,building,14.5
1,IO,to,3.609375
1,IO,a,1.984375
1,IO,toddler.,18.953125
2,PV,A,0.0
2,PV,man,11.25
2,PV,is,3.96875
2,PV,giving,11.375
2,PV,a,1.984375
2,PV,gift,8.1875
2,PV,to,0.72265625
2,PV,a,1.3515625
2,PV,child.,6.3203125
2,IV,A,0.0
2,IV,man,11.25
2,IV,is,3.96875
2,IV,cooking,13.375
2,IV,a,2.53125
2,IV,gift,15.5
2,IV,with,8.3125
2,IV,a,1.984375
2,IV,child.,11.09375
2,IO,A,0.0
2,IO,man,11.25
2,IO,is,3.96875
2,IO,giving,11.375
2,IO,a,1.984375
2,IO,bed,12.8125
2,IO,to,1.265625
2,IO,a,0.72265625
2,IO,child.,7.3125
3,PV,A,0.0
3,PV,woman,11.4375
3,PV,is,3.96875
3,PV,giving,9.375
3,PV,food,14.3125
3,PV,to,0.72265625
3,PV,other,7.65625
3,PV,people.,4.140625
3,IV,A,0.0
3,IV,woman,11.4375
3,IV,is,3.96875
3,IV,ironing,19.484375
3,IV,the,4.15625
3,IV,food.,19.03125
3,IO,A,0.0
3,IO,woman,11.4375
3,IO,is,3.96875
3,IO,giving,9.375
3,IO,stones,20.25
3,IO,to,0.72265625
3,IO,other,9.25
3,IO,people.,7.578125
4,PV,A,0.0
4,PV,person,9.0
4,PV,is,4.3125
4,PV,giving,11.5625
4,PV,money,6.3125
4,PV,to,0.72265625
4,PV,another,4.15625
4,PV,person.,3.97265625
4,IV,A,0.0
4,IV,person,9.0
4,IV,is,4.3125
4,IV,eating,11.1875
4,IV,money.,18.15625
4,IO,A,0.0
4,IO,person,9.0
4,IO,is,4.3125
4,IO,giving,11.5625
4,IO,molten,18.0
4,IO,lava,4.875
4,IO,to,1.8046875
4,IO,another,2.703125
4,IO,person.,2.6953125
5,PV,A,0.0
5,PV,person,9.0
5,PV,is,4.3125
5,PV,putting,11.875
5,PV,a,4.3125
5,PV,cellular,16.625
5,PV,telephone,4.15625
5,PV,inside,6.125
5,PV,his,2.15625
5,PV,pocket.,6.84375
5,IV,A,0.0
5,IV,person,9.0
5,IV,is,4.3125
5,IV,watering,19.25
5,IV,a,2.34375
5,IV,cellular,18.0
5,IV,telephone.,7.75
5,IO,A,0.0
5,IO,person,9.0
5,IO,is,4.3125
5,IO,putting,11.875
5,IO,a,4.3125
5,IO,gas,10.1875
5,IO,cylinder,5.40625
5,IO,inside,6.84375
5,IO,his,3.96875
5,IO,pocket.,8.7421875
6,PV,A,0.0
6,PV,man,11.25
6,PV,is,3.96875
6,PV,putting,11.1875
6,PV,a,3.0625
6,PV,bag,7.46875
6,PV,inside,8.5
6,PV,a,0.72265625
6,PV,car.,6.1171875
6,IV,A,0.0
6,IV,man,11.25
6,IV,is,3.96875
6,IV,feeding,15.3125
6,IV,a,1.984375
6,IV,bag,10.4375
6,IV,inside,11.75
6,IV,a,0.9921875
6,IV,car.,7.1171875
6,IO,A,0.0
6,IO,man,11.25
6,IO,is,3.96875
6,IO,putting,11.1875
6,IO,a,3.0625
6,IO,car,7.5625
6,IO,inside,8.125
6,IO,a,0.72265625
6,IO,car.,4.3359375
7,PV,A,0.0
7,PV,woman,11.4375
7,PV,is,3.96875
7,PV,putting,33.1875
7,PV,a,4.15625
7,PV,dish,12.4375
7,PV,inside,8.3125
7,PV,an,5.59375
7,PV,oven.,4.15625
7,IV,A,0.0
7,IV,woman,11.4375
7,IV,is,3.96875
7,IV,entering,11.375
7,IV,an,5.78125
7,IV,oven.,12.890625
7,IO,A,0.0
7,IO,woman,11.4375
7,IO,is,3.96875
7,IO,putting,33.1875
7,IO,a,4.15625
7,IO,door,13.0625
7,IO,inside,7.9375
7,IO,an,5.78125
7,IO,oven.,6.671875
8,PV,A,0.0
8,PV,man,11.25
8,PV,is,3.96875
8,PV,putting,11.1875
8,PV,money,6.6875
8,PV,in,1.4453125
8,PV,a,1.265625
8,PV,piggy,3.515625
8,PV,bank.,1.4453125
8,IV,A,0.0
8,IV,man,11.25
8,IV,is,3.96875
8,IV,pouring,14.4375
8,IV,money,11.25
8,IV,in,3.609375
8,IV,a,1.625
8,IV,piggy,9.015625
8,IV,bank.,1.078125
8,IO,A,0.0
8,IO,man,11.25
8,IO,is,3.96875
8,IO,putting,11.1875
8,IO,book,15.75
8,IO,in,2.703125
8,IO,a,2.34375
8,IO,piggy,11.609375
8,IO,bank.,1.2587890625
9,PV,A,0.0
9,PV,person,9.0
9,PV,is,4.3125
9,PV,dropping,16.25
9,PV,a,3.25
9,PV,coin,6.84375
9,PV,in,3.609375
9,PV,a,1.265625
9,PV,glass,4.875
9,PV,jar.,6.3203125
9,IV,A,0.0
9,IV,person,9.0
9,IV,is,4.3125
9,IV,growing,13.1875
9,IV,coins,18.875
9,IV,in,2.890625
9,IV,a,1.625
9,IV,glass,8.75
