triplet_id,type,word,surprisal
0,PV,The,0.0
0,PV,doctor,11.6015625
0,PV,is,5.015625
0,PV,giving,8.296875
0,PV,medicine,10.1015625
0,PV,to,0.92431640625
0,PV,the,1.8037109375
0,PV,old,5.66796875
0,PV,woman.,4.69921875
0,IV,The,0.0
0,IV,doctor,11.6015625
0,IV,is,5.015625
0,IV,welding,19.703125
0,IV,medicine,14.4296875
0,IV,to,1.4423828125
0,IV,the,2.208984375
0,IV,old,9.0546875
0,IV,woman.,8.880859375
0,IO,The,0.0
0,IO,doctor,11.6015625
0,IO,is,5.015625
0,IO,giving,8.296875
0,IO,fire,15.890625
0,IO,to,2.412109375
0,IO,the,1.4765625
0,IO,old,7.765625
0,IO,woman.,6.3125
1,PV,A,0.0
1,PV,person,11.2734375
1,PV,is,3.93359375
1,PV,giving,12.625
1,PV,bread,15.421875
1,PV,to,0.5634765625
1,PV,a,1.5888671875
1,PV,toddler.,15.359375
1,IV,A,0.0
1,IV,toddler,20.203125
1,IV,is,3.83203125
1,IV,riding,12.1875
1,IV,a,1.66796875
1,IV,bread.,27.859375
1,IO,A,0.0
1,IO,person,11.2734375
1,IO,is,3.93359375
1,IO,giving,12.625
1,IO,a,2.43359375
1,IO,building,13.4453125
1,IO,to,3.369140625
1,IO,a,2.140625
1,IO,toddler.,21.21875
2,PV,A,0.0
2,PV,man,10.1640625
2,PV,is,4.65625
2,PV,giving,10.4140625
2,PV,a,1.56640625
2,PV,gift,10.0
2,PV,to,0.87890625
2,PV,a,1.1943359375
2,PV,child.,5.99609375
2,IV,A,0.0
2,IV,man,10.1640625
2,IV,is,4.65625
2,IV,cooking,13.1171875
2,IV,a,2.986328125
2,IV,gift,14.359375
2,IV,with,6.98828125
2,IV,a,2.63671875
2,IV,child.,9.703125
2,IO,A,0.0
2,IO,man,10.1640625
2,IO,is,4.65625
2,IO,giving,10.4140625
2,IO,a,1.56640625
2,IO,bed,11.78125
2,IO,to,1.521484375
2,IO,a,1.1044921875
2,IO,child.,8.935546875
3,PV,A,0.0
3,PV,woman,10.328125
3,PV,is,4.453125
3,PV,giving,8.1796875
3,PV,food,11.859375
3,PV,to,0.40576171875
3,PV,other,9.0859375
3,PV,people.,4.7568359375
3,IV,A,0.0
3,IV,woman,10.328125
3,IV,is,4.453125
3,IV,ironing,15.4285888671875
3,IV,the,4.3828125
3,IV,food.,17.22265625
3,IO,A,0.0
3,IO,woman,10.328125
3,IO,is,4.453125
3,IO,giving,8.1796875
3,IO,stones,20.484375
3,IO,to,0.69873046875
3,IO,other,7.765625
3,IO,people.,6.908203125
4,PV,A,0.0
4,PV,person,11.2734375
4,PV,is,3.93359375
4,PV,giving,12.625
4,PV,money,6.40234375
4,PV,to,0.7666015625
4,PV,another,4.453125
4,PV,person.,4.689453125
4,IV,A,0.0
4,IV,person,11.2734375
4,IV,is,3.93359375
4,IV,eating,15.7421875
4,IV,money.,17.046875
4,IO,A,0.0
4,IO,person,11.2734375
4,IO,is,3.93359375
4,IO,giving,12.625
4,IO,molten,20.109375
4,IO,lava,2.66015625
4,IO,to,1.2734375
4,IO,another,3.640625
4,IO,person.,2.863037109375
5,PV,A,0.0
5,PV,person,11.2734375
5,PV,is,3.93359375
5,PV,putting,13.90625
5,PV,a,3.3359375
5,PV,cellular,15.984375
5,PV,telephone,1.0146484375
5,PV,inside,5.8828125
5,PV,his,3.359375
5,PV,pocket.,7.39453125
5,IV,A,0.0
5,IV,person,11.2734375
5,IV,is,3.93359375
5,IV,watering,22.91796875
5,IV,a,1.826171875
5,IV,cellular,18.21875
5,IV,telephone.,8.263671875
5,IO,A,0.0
5,IO,person,11.2734375
5,IO,is,3.93359375
5,IO,putting,13.90625
5,IO,a,3.3359375
5,IO,gas,11.5546875
5,IO,cylinder,7.15625
5,IO,inside,5.5
5,IO,his,4.890625
5,IO,pocket.,9.232421875
6,PV,A,0.0
6,PV,man,10.1640625
6,PV,is,4.65625
6,PV,putting,10.1640625
6,PV,a,2.546875
6,PV,bag,6.4921875
6,PV,inside,7.203125
6,PV,a,1.216796875
6,PV,car.,5.951171875
6,IV,A,0.0
6,IV,man,10.1640625
6,IV,is,4.65625
6,IV,feeding,14.71875
6,IV,a,2.298828125
6,IV,bag,10.671875
6,IV,inside,13.140625
6,IV,a,1.1943359375
6,IV,car.,8.31640625
6,IO,A,0.0
6,IO,man,10.1640625
6,IO,is,4.65625
6,IO,putting,10.1640625
6,IO,a,2.546875
6,IO,car,8.53125
6,IO,inside,7.47265625
6,IO,a,1.2060546875
6,IO,car.,6.3671875
7,PV,A,0.0
7,PV,woman,10.328125
7,PV,is,4.453125
7,PV,putting,25.505859375
7,PV,a,3.087890625
7,PV,dish,9.6640625
7,PV,inside,8.1796875
7,PV,an,5.61328125
7,PV,oven.,2.636474609375
7,IV,A,0.0
7,IV,woman,10.328125
7,IV,is,4.453125
7,IV,entering,11.2109375
7,IV,an,6.5703125
7,IV,oven.,12.759765625
7,IO,A,0.0
7,IO,woman,10.328125
7,IO,is,4.453125
7,IO,putting,25.505859375
7,IO,a,3.087890625
7,IO,door,11.453125
7,IO,inside,10.2109375
7,IO,an,5.3984375
7,IO,oven.,4.72265625
8,PV,A,0.0
8,PV,man,10.1640625
8,PV,is,4.65625
8,PV,putting,10.1640625
8,PV,money,7.41796875
8,PV,in,1.171875
8,PV,a,2.005859375
8,PV,piggy,7.798583984375
8,PV,bank.,2.277099609375
8,IV,A,0.0
8,IV,man,10.1640625
8,IV,is,4.65625
8,IV,pouring,13.6640625
8,IV,money,7.84375
8,IV,in,4.41796875
8,IV,a,3.4609375
8,IV,piggy,10.05615234375
8,IV,bank.,2.0740966796875
8,IO,A,0.0
8,IO,man,10.1640625
8,IO,is,4.65625
8,IO,putting,10.1640625
8,IO,book,16.234375
8,IO,in,4.90234375
8,IO,a,2.728515625
8,IO,piggy,15.3125
8,IO,bank.,2.69384765625
9,PV,A,0.0
9,PV,person,11.2734375
9,PV,is,3.93359375
9,PV,dropping,18.296875
9,PV,a,4.98046875
9,PV,coin,8.1171875
9,PV,in,2.07421875
9,PV,a,1.330078125
9,PV,glass,4.53125
9,PV,jar.,7.056640625
9,IV,A,0.0
9,IV,person,11.2734375
