triplet_id,type,word,surprisal
0,PV,The,4.96875
0,PV,doctor,13.25
0,PV,is,4.40625
0,PV,giving,9.75
0,PV,medicine,9.6875
0,PV,to,0.5390625
0,PV,the,1.078125
0,PV,old,6.59375
0,PV,woman.,3.78125
0,IV,The,4.96875
0,IV,doctor,13.25
0,IV,is,4.40625
0,IV,welding,21.78125
0,IV,medicine,13.375
0,IV,to,2.15625
0,IV,the,2.609375
0,IV,old,10.0
0,IV,woman.,9.6875
0,IO,The,4.96875
0,IO,doctor,13.25
0,IO,is,4.40625
0,IO,giving,9.75
0,IO,fire,16.875
0,IO,to,3.78125
0,IO,the,1.078125
0,IO,old,9.125
0,IO,woman.,7.9375
1,PV,A,0.0
1,PV,person,15.71875
1,PV,is,4.3125
1,PV,giving,11.875
1,PV,bread,12.5625
1,PV,to,0.451171875
1,PV,a,1.265625
1,PV,toddler.,12.35546875
1,IV,A,0.0
1,IV,toddler,18.984375
1,IV,is,3.703125
1,IV,riding,10.0625
1,IV,a,1.890625
1,IV,bread.,29.28125
1,IO,A,0.0
1,IO,person,15.71875
1,IO,is,4.3125
1,IO,giving,11.875
1,IO,a,2.078125
1,IO,building,13.625
1,IO,to,3.15625
1,IO,a,1.7109375
1,IO,toddler.,16.92578125
2,PV,A,0.0
2,PV,man,12.34375
2,PV,is,4.40625
2,PV,giving,10.75
2,PV,a,2.96875
2,PV,gift,6.9375
2,PV,to,0.451171875
2,PV,a,1.3515625
2,PV,child.,5.7578125
2,IV,A,0.0
2,IV,man,12.34375
2,IV,is,4.40625
2,IV,cooking,13.375
2,IV,a,2.890625
2,IV,gift,14.4375
2,IV,with,8.625
2,IV,a,2.078125
2,IV,child.,11.234375
2,IO,A,0.0
2,IO,man,12.34375
2,IO,is,4.40625
2,IO,giving,10.75
2,IO,a,2.96875
2,IO,bed,13.1875
2,IO,to,1.984375
2,IO,a,1.4453125
2,IO,child.,9.640625
3,PV,A,0.0
3,PV,woman,13.5
3,PV,is,4.5
3,PV,giving,9.4375
3,PV,food,10.25
3,PV,to,1.171875
3,PV,other,9.4375
3,PV,people.,4.421875
3,IV,A,0.0
3,IV,woman,13.5
3,IV,is,4.5
3,IV,ironing,18.1806640625
3,IV,the,4.6875
3,IV,food.,15.625
3,IO,A,0.0
3,IO,woman,13.5
3,IO,is,4.5
3,IO,giving,9.4375
3,IO,stones,19.25
3,IO,to,1.078125
3,IO,other,5.875
3,IO,people.,6.234375
4,PV,A,0.0
4,PV,person,15.71875
4,PV,is,4.3125
4,PV,giving,11.875
4,PV,money,6.75
4,PV,to,0.361328125
4,PV,another,3.609375
4,PV,person.,2.2578125
4,IV,A,0.0
4,IV,person,15.71875
4,IV,is,4.3125
4,IV,eating,12.4375
4,IV,money.,17.0625
4,IO,A,0.0
4,IO,person,15.71875
4,IO,is,4.3125
4,IO,giving,11.875
4,IO,molten,20.375
4,IO,lava,4.15625
4,IO,to,3.875
4,IO,another,4.5
4,IO,person.,1.890625
5,PV,A,0.0
5,PV,person,15.71875
5,PV,is,4.3125
5,PV,putting,13.0
5,PV,a,3.0625
5,PV,cellular,13.84375
5,PV,telephone,2.703125
5,PV,inside,8.5625
5,PV,his,2.34375
5,PV,pocket.,4.15625
5,IV,A,0.0
5,IV,person,15.71875
5,IV,is,4.3125
5,IV,watering,17.515625
5,IV,a,2.25
5,IV,cellular,17.6875
5,IV,telephone.,8.828125
5,IO,A,0.0
5,IO,person,15.71875
5,IO,is,4.3125
5,IO,putting,13.0
5,IO,a,3.0625
5,IO,gas,9.4375
5,IO,cylinder,4.5
5,IO,inside,3.96875
5,IO,his,3.0625
5,IO,pocket.,8.5625
6,PV,A,0.0
6,PV,man,12.34375
6,PV,is,4.40625
6,PV,putting,13.5
6,PV,a,3.609375
6,PV,bag,8.8125
6,PV,inside,7.40625
6,PV,a,1.265625
6,PV,car.,5.40625
6,IV,A,0.0
6,IV,man,12.34375
6,IV,is,4.40625
6,IV,feeding,14.0625
6,IV,a,2.34375
6,IV,bag,8.5625
6,IV,inside,15.3125
6,IV,a,0.90234375
6,IV,car.,7.296875
6,IO,A,0.0
6,IO,man,12.34375
