triplet_id,type,word,surprisal
0,PV,The,0.0
0,PV,doctor,12.7109375
0,PV,is,4.41796875
0,PV,giving,8.25
0,PV,medicine,10.75
0,PV,to,1.7578125
0,PV,the,2.5703125
0,PV,old,7.3046875
0,PV,woman.,5.861328125
0,IV,The,0.0
0,IV,doctor,12.7109375
0,IV,is,4.41796875
0,IV,welding,20.268798828125
0,IV,medicine,14.15625
0,IV,to,2.591796875
0,IV,the,1.7578125
0,IV,old,10.4140625
0,IV,woman.,8.94921875
0,IO,The,0.0
0,IO,doctor,12.7109375
0,IO,is,4.41796875
0,IO,giving,8.25
0,IO,fire,15.6875
0,IO,to,2.25390625
0,IO,the,1.3974609375
0,IO,old,8.703125
0,IO,woman.,8.2265625
1,PV,A,0.0
1,PV,person,13.5703125
1,PV,is,4.19140625
1,PV,giving,11.359375
1,PV,bread,15.1484375
1,PV,to,0.8115234375
1,PV,a,2.34375
1,PV,toddler.,15.578125
1,IV,A,0.0
1,IV,toddler,21.6875
1,IV,is,3.9453125
1,IV,riding,13.4765625
1,IV,a,1.578125
1,IV,bread.,47.9609375
1,IO,A,0.0
1,IO,person,13.5703125
1,IO,is,4.19140625
1,IO,giving,11.359375
1,IO,a,3.021484375
1,IO,building,13.296875
1,IO,to,4.98046875
1,IO,a,1.8486328125
1,IO,toddler.,19.4453125
2,PV,A,0.0
2,PV,man,12.984375
2,PV,is,3.921875
2,PV,giving,10.796875
2,PV,a,2.3671875
2,PV,gift,7.6875
2,PV,to,1.08203125
2,PV,a,1.78125
2,PV,child.,7.4609375
2,IV,A,0.0
2,IV,man,12.984375
2,IV,is,3.921875
2,IV,cooking,14.203125
2,IV,a,2.884765625
2,IV,gift,11.8828125
2,IV,with,6.40234375
2,IV,a,1.916015625
2,IV,child.,11.6328125
2,IO,A,0.0
2,IO,man,12.984375
2,IO,is,3.921875
2,IO,giving,10.796875
2,IO,a,2.3671875
2,IO,bed,13.4140625
2,IO,to,1.3076171875
2,IO,a,1.216796875
2,IO,child.,7.14453125
3,PV,A,0.0
3,PV,woman,13.5703125
3,PV,is,4.125
3,PV,giving,9.375
3,PV,food,10.9140625
3,PV,to,0.450927734375
3,PV,other,9.46875
3,PV,people.,4.1025390625
3,IV,A,0.0
3,IV,woman,13.5703125
3,IV,is,4.125
3,IV,ironing,21.666015625
3,IV,the,6.04296875
3,IV,food.,17.49609375
3,IO,A,0.0
3,IO,woman,13.5703125
3,IO,is,4.125
3,IO,giving,9.375
3,IO,stones,17.921875
3,IO,to,0.90185546875
3,IO,other,8.0
3,IO,people.,5.251953125
4,PV,A,0.0
4,PV,person,13.5703125
4,PV,is,4.19140625
4,PV,giving,11.359375
4,PV,money,6.46875
4,PV,to,0.67626953125
4,PV,another,4.44140625
4,PV,person.,4.642578125
4,IV,A,0.0
4,IV,person,13.5703125
4,IV,is,4.19140625
4,IV,eating,12.671875
4,IV,money.,16.927734375
4,IO,A,0.0
4,IO,person,13.5703125
4,IO,is,4.19140625
4,IO,giving,11.359375
4,IO,molten,20.8740234375
4,IO,lava,6.265625
4,IO,to,2.208984375
4,IO,another,4.59765625
4,IO,person.,3.697265625
5,PV,A,0.0
5,PV,person,13.5703125
5,PV,is,4.19140625
5,PV,putting,12.125
5,PV,a,3.314453125
5,PV,cellular,13.75
5,PV,telephone,2.794921875
5,PV,inside,6.921875
5,PV,his,3.65234375
5,PV,pocket.,6.423828125
5,IV,A,0.0
5,IV,person,13.5703125
5,IV,is,4.19140625
5,IV,watering,18.171875
5,IV,a,2.029296875
5,IV,cellular,17.09375
5,IV,telephone.,9.150390625
5,IO,A,0.0
5,IO,person,13.5703125
5,IO,is,4.19140625
5,IO,putting,12.125
5,IO,a,3.314453125
5,IO,gas,10.34375
5,IO,cylinder,6.515625
5,IO,inside,6.6484375
5,IO,his,4.23828125
5,IO,pocket.,9.66796875
6,PV,A,0.0
6,PV,man,12.984375
6,PV,is,3.921875
6,PV,putting,10.6875
6,PV,a,2.953125
