triplet_id,type,word,surprisal
0,PV,The,0.0
0,PV,doctor,11.25
0,PV,is,4.875
0,PV,giving,7.84375
0,PV,medicine,10.125
0,PV,to,1.265625
0,PV,the,1.265625
0,PV,old,7.125
0,PV,woman.,4.328125
0,IV,The,0.0
0,IV,doctor,11.25
0,IV,is,4.875
0,IV,welding,20.375
0,IV,medicine,14.0625
0,IV,to,2.34375
0,IV,the,1.984375
0,IV,old,8.0
0,IV,woman.,6.859375
0,IO,The,0.0
0,IO,doctor,11.25
0,IO,is,4.875
0,IO,giving,7.84375
0,IO,fire,17.0
0,IO,to,2.703125
0,IO,the,1.078125
0,IO,old,8.5
0,IO,woman.,6.140625
1,PV,A,0.0
1,PV,person,16.375
1,PV,is,4.15625
1,PV,giving,12.1875
1,PV,bread,12.0625
1,PV,to,0.361328125
1,PV,a,1.265625
1,PV,toddler.,11.1953125
1,IV,A,0.0
1,IV,toddler,22.125
1,IV,is,3.78125
1,IV,riding,10.125
1,IV,a,1.265625
1,IV,bread.,32.8125
1,IO,A,0.0
1,IO,person,16.375
1,IO,is,4.15625
1,IO,giving,12.1875
1,IO,a,1.8046875
1,IO,building,12.625
1,IO,to,3.0625
1,IO,a,1.8046875
1,IO,toddler.,18.359375
2,PV,A,0.0
2,PV,man,14.875
2,PV,is,3.78125
2,PV,giving,8.5625
2,PV,a,1.078125
2,PV,gift,6.9375
2,PV,to,0.5390625
2,PV,a,0.72265625
2,PV,child.,5.765625
2,IV,A,0.0
2,IV,man,14.875
2,IV,is,3.78125
2,IV,cooking,9.75
2,IV,a,2.890625
2,IV,gift,15.5
2,IV,with,6.3125
2,IV,a,1.4453125
2,IV,child.,11.296875
2,IO,A,0.0
2,IO,man,14.875
2,IO,is,3.78125
2,IO,giving,8.5625
2,IO,a,1.078125
2,IO,bed,11.75
2,IO,to,2.703125
2,IO,a,0.72265625
2,IO,child.,5.953125
3,PV,A,0.0
3,PV,woman,15.875
3,PV,is,3.96875
3,PV,giving,8.1875
3,PV,food,8.75
3,PV,to,0.1806640625
3,PV,other,6.84375
3,PV,people.,2.53125
3,IV,A,0.0
3,IV,woman,15.875
3,IV,is,3.96875
3,IV,ironing,10.9375
3,IV,the,5.40625
3,IV,food.,16.921875
3,IO,A,0.0
3,IO,woman,15.875
3,IO,is,3.96875
3,IO,giving,8.1875
3,IO,stones,18.0
3,IO,to,0.72265625
3,IO,other,5.9375
3,IO,people.,2.8828125
4,PV,A,0.0
4,PV,person,16.375
4,PV,is,4.15625
4,PV,giving,12.1875
4,PV,money,6.75
4,PV,to,0.361328125
4,PV,another,3.609375
4,PV,person.,2.1640625
4,IV,A,0.0
4,IV,person,16.375
4,IV,is,4.15625
4,IV,eating,9.5625
4,IV,money.,16.53125
4,IO,A,0.0
4,IO,person,16.375
4,IO,is,4.15625
4,IO,giving,12.1875
4,IO,molten,20.84375
4,IO,lava,7.125
4,IO,to,2.890625
4,IO,another,2.703125
4,IO,person.,1.806640625
5,PV,A,0.0
5,PV,person,16.375
5,PV,is,4.15625
5,PV,putting,12.0625
5,PV,a,2.703125
5,PV,cellular,15.625
5,PV,telephone,1.984375
5,PV,inside,5.59375
5,PV,his,3.0625
5,PV,pocket.,2.34375
5,IV,A,0.0
5,IV,person,16.375
5,IV,is,4.15625
5,IV,watering,16.625
5,IV,a,1.8046875
5,IV,cellular,19.875
5,IV,telephone.,6.484375
5,IO,A,0.0
5,IO,person,16.375
5,IO,is,4.15625
5,IO,putting,12.0625
5,IO,a,2.703125
5,IO,gas,9.9375
5,IO,cylinder,3.609375
5,IO,inside,5.40625
5,IO,his,3.96875
5,IO,pocket.,10.5703125
6,PV,A,0.0
6,PV,man,14.875
6,PV,is,3.78125
6,PV,putting,8.125
6,PV,a,2.34375
6,PV,bag,6.59375
6,PV,inside,7.21875
6,PV,a,0.90234375
6,PV,car.,3.60546875
6,IV,A,0.0
6,IV,man,14.875
6,IV,is,3.78125
6,IV,feeding,9.5625
6,IV,a,1.625
6,IV,bag,10.75
6,IV,inside,10.4375
6,IV,a,0.90234375
6,IV,car.,6.140625
6,IO,A,0.0
6,IO,man,14.875
6,IO,is,3.78125
6,IO,putting,8.125
6,IO,a,2.34375
6,IO,car,7.75
6,IO,inside,8.1875
6,IO,a,0.72265625
6,IO,car.,9.203125
7,PV,A,0.0
7,PV,woman,15.875
7,PV,is,3.96875
7,PV,putting,23.611328125
7,PV,a,2.703125
7,PV,dish,8.1875
7,PV,inside,6.6875
7,PV,an,5.78125
7,PV,oven.,1.2587890625
7,IV,A,0.0
7,IV,woman,15.875
7,IV,is,3.96875
7,IV,entering,11.5625
7,IV,an,4.15625
7,IV,oven.,9.625
7,IO,A,0.0
7,IO,woman,15.875
7,IO,is,3.96875
7,IO,putting,23.611328125
7,IO,a,2.703125
7,IO,door,12.1875
7,IO,inside,7.03125
7,IO,an,5.0625
7,IO,oven.,6.140625
8,PV,A,0.0
8,PV,man,14.875
8,PV,is,3.78125
8,PV,putting,8.125
8,PV,money,8.125
8,PV,in,1.265625
8,PV,a,1.078125
8,PV,piggy,3.421875
8,PV,bank.,0.90234375
8,IV,A,0.0
8,IV,man,14.875
8,IV,is,3.78125
8,IV,pouring,9.375
8,IV,money,10.375
8,IV,in,4.875
8,IV,a,1.078125
8,IV,piggy,3.25
8,IV,bank.,1.2587890625
8,IO,A,0.0
8,IO,man,14.875
8,IO,is,3.78125
8,IO,putting,8.125
8,IO,book,14.4375
8,IO,in,3.25
8,IO,a,3.0625
8,IO,piggy,13.5556640625
8,IO,bank.,1.4462890625
9,PV,A,0.0
9,PV,person,16.375
9,PV,is,4.15625
9,PV,dropping,15.75
9,PV,a,0.90234375
9,PV,coin,6.75
9,PV,in,4.875
9,PV,a,1.265625
9,PV,glass,6.5
9,PV,jar.,5.78125
9,IV,A,0.0
9,IV,person,16.375
9,IV,is,4.15625
9,IV,growing,12.6875
9,IV,coins,18.0
9,IV,in,2.15625
9,IV,a,1.265625
9,IV,glass,8.5625
9,IV,jar.,2.15625
9,IO,A,0.0
9,IO,person,16.375
9,IO,is,4.15625
9,IO,dropping,15.75
9,IO,a,0.90234375
9,IO,large,7.125
9,IO,stone,3.609375
9,IO,in,5.59375
9,IO,a,0.90234375
9,IO,glass,10.0
9,IO,jar.,5.21875
10,PV,A,0.0
10,PV,pitcher,22.5
10,PV,is,3.78125
