triplet_id,type,word,surprisal
0,PV,The,0.0
0,PV,doctor,13.03125
0,PV,is,4.76953125
0,PV,giving,8.6328125
0,PV,medicine,10.203125
0,PV,to,1.216796875
0,PV,the,2.15234375
0,PV,old,7.125
0,PV,woman.,5.828125
0,IV,The,0.0
0,IV,doctor,13.03125
0,IV,is,4.76953125
0,IV,welding,18.940673828125
0,IV,medicine,12.9140625
0,IV,to,2.029296875
0,IV,the,2.095703125
0,IV,old,8.8125
0,IV,woman.,9.9609375
0,IO,The,0.0
0,IO,doctor,13.03125
0,IO,is,4.76953125
0,IO,giving,8.6328125
0,IO,fire,17.40625
0,IO,to,2.140625
0,IO,the,1.171875
0,IO,old,7.31640625
0,IO,woman.,6.98828125
1,PV,A,0.0
1,PV,person,12.125
1,PV,is,4.36328125
1,PV,giving,12.65625
1,PV,bread,13.4453125
1,PV,to,0.7890625
1,PV,a,1.2626953125
1,PV,toddler.,16.706130981445312
1,IV,A,0.0
1,IV,toddler,20.697265625
1,IV,is,3.93359375
1,IV,riding,10.765625
1,IV,a,1.78125
1,IV,bread.,44.2734375
1,IO,A,0.0
1,IO,person,12.125
1,IO,is,4.36328125
1,IO,giving,12.65625
1,IO,a,2.828125
1,IO,building,12.6484375
1,IO,to,3.44921875
1,IO,a,2.095703125
1,IO,toddler.,21.823318481445312
2,PV,A,0.0
2,PV,man,10.8203125
2,PV,is,4.25
2,PV,giving,12.6796875
2,PV,a,2.626953125
2,PV,gift,6.86328125
2,PV,to,1.28515625
2,PV,a,1.66796875
2,PV,child.,6.76171875
2,IV,A,0.0
2,IV,man,10.8203125
2,IV,is,4.25
2,IV,cooking,15.015625
2,IV,a,3.111328125
2,IV,gift,12.953125
2,IV,with,7.62890625
2,IV,a,2.322265625
2,IV,child.,12.8046875
2,IO,A,0.0
2,IO,man,10.8203125
2,IO,is,4.25
2,IO,giving,12.6796875
2,IO,a,2.626953125
2,IO,bed,11.921875
2,IO,to,2.96484375
2,IO,a,0.87890625
2,IO,child.,7.888671875
3,PV,A,0.0
3,PV,woman,12.7109375
3,PV,is,4.484375
3,PV,giving,10.890625
3,PV,food,11.8828125
3,PV,to,0.495849609375
3,PV,other,8.6796875
3,PV,people.,4.935546875
3,IV,A,0.0
3,IV,woman,12.7109375
3,IV,is,4.484375
3,IV,ironing,17.3154296875
3,IV,the,4.53125
3,IV,food.,18.77734375
3,IO,A,0.0
3,IO,woman,12.7109375
3,IO,is,4.484375
3,IO,giving,10.890625
3,IO,stones,19.46875
3,IO,to,0.63134765625
3,IO,other,8.6015625
3,IO,people.,6.041015625
4,PV,A,0.0
4,PV,person,12.125
4,PV,is,4.36328125
4,PV,giving,12.65625
4,PV,money,6.71875
4,PV,to,0.6083984375
4,PV,another,4.8671875
4,PV,person.,3.58349609375
4,IV,A,0.0
4,IV,person,12.125
4,IV,is,4.36328125
4,IV,eating,14.2109375
4,IV,money.,17.5
4,IO,A,0.0
4,IO,person,12.125
4,IO,is,4.36328125
4,IO,giving,12.65625
4,IO,molten,19.091796875
4,IO,lava,5.79296875
4,IO,to,1.375
4,IO,another,2.794921875
4,IO,person.,2.5693359375
5,PV,A,0.0
5,PV,person,12.125
5,PV,is,4.36328125
5,PV,putting,12.375
5,PV,a,3.32421875
5,PV,cellular,15.3515625
5,PV,telephone,1.6904296875
5,PV,inside,6.0078125
5,PV,his,2.66015625
5,PV,pocket.,5.33203125
5,IV,A,0.0
5,IV,person,12.125
5,IV,is,4.36328125
5,IV,watering,20.56640625
5,IV,a,2.9296875
5,IV,cellular,19.6875
5,IV,telephone.,6.232421875
5,IO,A,0.0
5,IO,person,12.125
5,IO,is,4.36328125
5,IO,putting,12.375
5,IO,a,3.32421875
5,IO,gas,10.03125
5,IO,cylinder,5.140625
5,IO,inside,5.78125
5,IO,his,2.998046875
5,IO,pocket.,11.7109375
6,PV,A,0.0
6,PV,man,10.8203125
6,PV,is,4.25
6,PV,putting,11.640625
6,PV,a,2.693359375
6,PV,bag,7.01171875
6,PV,inside,8.2421875
6,PV,a,1.8037109375
6,PV,car.,9.18359375
6,IV,A,0.0
6,IV,man,10.8203125
6,IV,is,4.25
6,IV,feeding,14.3125
6,IV,a,2.3671875
6,IV,bag,10.84375
6,IV,inside,12.2890625
6,IV,a,1.0595703125
6,IV,car.,9.33203125
6,IO,A,0.0
6,IO,man,10.8203125
6,IO,is,4.25
6,IO,putting,11.640625
6,IO,a,2.693359375
6,IO,car,8.4453125
6,IO,inside,9.5390625
6,IO,a,1.4873046875
6,IO,car.,10.22265625
7,PV,A,0.0
7,PV,woman,12.7109375
7,PV,is,4.484375
7,PV,putting,26.5078125
7,PV,a,2.998046875
7,PV,dish,11.8828125
7,PV,inside,8.4609375
7,PV,an,6.25390625
7,PV,oven.,4.880859375
7,IV,A,0.0
7,IV,woman,12.7109375
7,IV,is,4.484375
7,IV,entering,11.5
7,IV,an,5.02734375
7,IV,oven.,12.16015625
7,IO,A,0.0
7,IO,woman,12.7109375
7,IO,is,4.484375
7,IO,putting,26.5078125
7,IO,a,2.998046875
7,IO,door,13.265625
7,IO,inside,8.546875
7,IO,an,7.08984375
7,IO,oven.,9.828125
8,PV,A,0.0
8,PV,man,10.8203125
8,PV,is,4.25
8,PV,putting,11.640625
8,PV,money,7.69921875
8,PV,in,1.9833984375
8,PV,a,1.916015625
8,PV,piggy,6.6494140625
8,PV,bank.,2.7733154296875
8,IV,A,0.0
8,IV,man,10.8203125
8,IV,is,4.25
8,IV,pouring,15.483474731445312
8,IV,money,8.328125
8,IV,in,4.39453125
8,IV,a,2.818359375
8,IV,piggy,7.2568359375
8,IV,bank.,2.636474609375
