triplet_id,type,word,surprisal
0,PV,The,0.0
0,PV,doctor,13.1875
0,PV,is,6.40625
0,PV,giving,5.40625
0,PV,medicine,7.03125
0,PV,to,0.361328125
0,PV,the,2.25
0,PV,old,7.125
0,PV,woman.,5.7734375
0,IV,The,0.0
0,IV,doctor,13.1875
0,IV,is,6.40625
0,IV,welding,16.625
0,IV,medicine,13.0625
0,IV,to,6.03125
0,IV,the,3.25
0,IV,old,8.625
0,IV,woman.,8.578125
0,IO,The,0.0
0,IO,doctor,13.1875
0,IO,is,6.40625
0,IO,giving,5.40625
0,IO,fire,18.625
0,IO,to,10.4375
0,IO,the,1.8046875
0,IO,old,8.1875
0,IO,woman.,7.046875
1,PV,A,0.0
1,PV,person,7.5625
1,PV,is,3.78125
1,PV,giving,12.25
1,PV,bread,14.5
1,PV,to,0.361328125
1,PV,a,1.4453125
1,PV,toddler.,14.703125
1,IV,A,0.0
1,IV,toddler,16.75
1,IV,is,2.53125
1,IV,riding,9.75
1,IV,a,1.265625
1,IV,bread.,42.0
1,IO,A,0.0
1,IO,person,7.5625
1,IO,is,3.78125
1,IO,giving,12.25
1,IO,a,0.5390625
1,IO,building,16.375
1,IO,to,5.0625
1,IO,a,1.984375
1,IO,toddler.,16.015625
2,PV,A,0.0
2,PV,man,6.84375
2,PV,is,3.609375
2,PV,giving,14.1875
2,PV,a,0.5390625
2,PV,gift,6.5
2,PV,to,0.72265625
2,PV,a,3.25
2,PV,child.,5.578125
2,IV,A,0.0
2,IV,man,6.84375
2,IV,is,3.609375
2,IV,cooking,14.0
2,IV,a,2.703125
2,IV,gift,14.8125
2,IV,with,5.21875
2,IV,a,1.8046875
2,IV,child.,15.8671875
2,IO,A,0.0
2,IO,man,6.84375
2,IO,is,3.609375
2,IO,giving,14.1875
2,IO,a,0.5390625
2,IO,bed,15.6875
2,IO,to,3.875
2,IO,a,1.8046875
2,IO,child.,6.1328125
3,PV,A,0.0
3,PV,woman,9.625
3,PV,is,2.890625
3,PV,giving,10.375
3,PV,food,12.5625
3,PV,to,0.5390625
3,PV,other,9.5625
