triplet_id,type,word,surprisal
0,PV,The,0.0
0,PV,doctor,11.375
0,PV,is,4.6875
0,PV,giving,9.5625
0,PV,medicine,6.84375
0,PV,to,1.265625
0,PV,the,4.5
0,PV,old,11.875
0,PV,woman.,5.40625
0,IV,The,0.0
0,IV,doctor,11.375
0,IV,is,4.6875
0,IV,welding,20.25
0,IV,medicine,11.25
0,IV,to,3.25
0,IV,the,2.15625
0,IV,old,11.5625
0,IV,woman.,10.828125
0,IO,The,0.0
0,IO,doctor,11.375
0,IO,is,4.6875
0,IO,giving,9.5625
0,IO,fire,20.125
0,IO,to,1.4453125
0,IO,the,1.3515625
0,IO,old,9.0
0,IO,woman.,7.484375
1,PV,A,0.0
1,PV,person,9.875
1,PV,is,4.3125
1,PV,giving,12.625
1,PV,bread,14.625
1,PV,to,1.078125
1,PV,a,1.984375
1,PV,toddler.,13.71875
1,IV,A,0.0
1,IV,toddler,15.0625
1,IV,is,2.15625
1,IV,riding,14.4375
1,IV,a,1.078125
1,IV,bread.,42.84375
1,IO,A,0.0
1,IO,person,9.875
1,IO,is,4.3125
1,IO,giving,12.625
1,IO,a,2.890625
1,IO,building,11.875
1,IO,to,5.40625
1,IO,a,1.984375
1,IO,toddler.,17.515625
2,PV,A,0.0
2,PV,man,11.3125
2,PV,is,3.609375
2,PV,giving,14.1875
2,PV,a,2.53125
2,PV,gift,4.6875
2,PV,to,1.078125
2,PV,a,1.625
2,PV,child.,6.765625
2,IV,A,0.0
2,IV,man,11.3125
2,IV,is,3.609375
2,IV,cooking,15.3125
2,IV,a,1.984375
2,IV,gift,15.125
2,IV,with,8.3125
2,IV,a,1.625
2,IV,child.,11.1796875
2,IO,A,0.0
2,IO,man,11.3125
2,IO,is,3.609375
2,IO,giving,14.1875
2,IO,a,2.53125
2,IO,bed,12.8125
2,IO,to,1.984375
2,IO,a,1.21875
2,IO,child.,7.15625
3,PV,A,0.0
3,PV,woman,11.1875
3,PV,is,3.96875
3,PV,giving,13.0
3,PV,food,13.0625
3,PV,to,0.5390625
3,PV,other,8.0
3,PV,people.,5.5
3,IV,A,0.0
3,IV,woman,11.1875
3,IV,is,3.96875
3,IV,ironing,20.53125
3,IV,the,4.59375
3,IV,food.,14.4375
3,IO,A,0.0
3,IO,woman,11.1875
3,IO,is,3.96875
3,IO,giving,13.0
3,IO,stones,20.375
3,IO,to,1.078125
3,IO,other,8.5
3,IO,people.,5.765625
4,PV,A,0.0
4,PV,person,9.875
4,PV,is,4.3125
4,PV,giving,12.625
4,PV,money,6.125
4,PV,to,0.90234375
4,PV,another,4.78125
4,PV,person.,3.6015625
4,IV,A,0.0
4,IV,person,9.875
4,IV,is,4.3125
4,IV,eating,10.25
4,IV,money.,16.875
4,IO,A,0.0
4,IO,person,9.875
4,IO,is,4.3125
4,IO,giving,12.625
4,IO,molten,18.125
4,IO,lava,4.6875
4,IO,to,1.8046875
4,IO,another,4.40625
4,IO,person.,3.78125
5,PV,A,0.0
5,PV,person,9.875
5,PV,is,4.3125
5,PV,putting,12.4375
5,PV,a,3.25
5,PV,cellular,14.5
5,PV,telephone,6.40625
5,PV,inside,8.5
5,PV,his,2.890625
5,PV,pocket.,7.0234375
5,IV,A,0.0
5,IV,person,9.875
5,IV,is,4.3125
5,IV,watering,17.875
5,IV,a,2.703125
5,IV,cellular,16.875
5,IV,telephone.,10.359375
5,IO,A,0.0
5,IO,person,9.875
5,IO,is,4.3125
5,IO,putting,12.4375
5,IO,a,3.25
5,IO,gas,10.4375
5,IO,cylinder,5.0625
5,IO,inside,4.6875
5,IO,his,3.96875
5,IO,pocket.,10.28125
6,PV,A,0.0
6,PV,man,11.3125
6,PV,is,3.609375
6,PV,putting,13.8125
6,PV,a,2.34375
6,PV,bag,8.1875
6,PV,inside,8.5
6,PV,a,1.265625
6,PV,car.,8.578125
6,IV,A,0.0
6,IV,man,11.3125
6,IV,is,3.609375
6,IV,feeding,16.375
6,IV,a,2.15625
6,IV,bag,9.0
6,IV,inside,13.375
6,IV,a,1.265625
6,IV,car.,11.28125
6,IO,A,0.0
6,IO,man,11.3125
6,IO,is,3.609375
6,IO,putting,13.8125
6,IO,a,2.34375
6,IO,car,7.9375
6,IO,inside,7.5625
6,IO,a,1.4453125
6,IO,car.,5.328125
7,PV,A,0.0
7,PV,woman,11.1875
7,PV,is,3.96875
7,PV,putting,29.9375
7,PV,a,3.78125
7,PV,dish,12.4375
7,PV,inside,7.40625
7,PV,an,5.0625
7,PV,oven.,3.6953125
7,IV,A,0.0
7,IV,woman,11.1875
7,IV,is,3.96875
7,IV,entering,13.25
7,IV,an,5.40625
7,IV,oven.,15.21875
7,IO,A,0.0
7,IO,woman,11.1875
7,IO,is,3.96875
7,IO,putting,29.9375
7,IO,a,3.78125
7,IO,door,12.8125
7,IO,inside,7.5625
7,IO,an,5.125
7,IO,oven.,6.7734375
8,PV,A,0.0
8,PV,man,11.3125
8,PV,is,3.609375
8,PV,putting,13.8125
8,PV,money,5.5
8,PV,in,1.8046875
8,PV,a,1.078125
8,PV,piggy,4.330078125
8,PV,bank.,1.625
8,IV,A,0.0
8,IV,man,11.3125
8,IV,is,3.609375
8,IV,pouring,15.6875
8,IV,money,8.125
8,IV,in,3.25
8,IV,a,2.078125
8,IV,piggy,10.359375
8,IV,bank.,1.8046875
8,IO,A,0.0
8,IO,man,11.3125
8,IO,is,3.609375
8,IO,putting,13.8125
8,IO,book,15.0625
8,IO,in,3.421875
8,IO,a,2.15625
8,IO,piggy,12.34375
8,IO,bank.,1.986328125
9,PV,A,0.0
9,PV,person,9.875
9,PV,is,4.3125
9,PV,dropping,16.0
9,PV,a,3.0625
9,PV,coin,6.3125
9,PV,in,3.0625
9,PV,a,1.3515625
9,PV,glass,6.84375
9,PV,jar.,6.8671875
9,IV,A,0.0
9,IV,person,9.875
9,IV,is,4.3125
9,IV,growing,11.1875
9,IV,coins,17.5
9,IV,in,2.53125
9,IV,a,2.4375
