triplet_id,type,word,surprisal
0,PV,The,0.0
0,PV,doctor,11.75
0,PV,is,4.5
0,PV,giving,7.84375
0,PV,medicine,5.21875
0,PV,to,0.72265625
0,PV,the,1.53125
0,PV,old,5.5
0,PV,woman.,5.953125
0,IV,The,0.0
0,IV,doctor,11.75
0,IV,is,4.5
0,IV,welding,20.0
0,IV,medicine,9.9375
0,IV,to,3.0625
0,IV,the,2.4375
0,IV,old,9.125
0,IV,woman.,8.03125
0,IO,The,0.0
0,IO,doctor,11.75
0,IO,is,4.5
0,IO,giving,7.84375
0,IO,fire,15.875
0,IO,to,4.6875
0,IO,the,1.4453125
0,IO,old,6.9375
0,IO,woman.,6.953125
1,PV,A,0.0
1,PV,person,7.5625
1,PV,is,4.3125
1,PV,giving,10.25
1,PV,bread,14.8125
1,PV,to,0.361328125
1,PV,a,3.515625
1,PV,toddler.,16.953125
1,IV,A,0.0
1,IV,toddler,14.8125
1,IV,is,3.34375
1,IV,riding,9.375
1,IV,a,1.4453125
1,IV,bread.,44.0625
1,IO,A,0.0
1,IO,person,7.5625
1,IO,is,4.3125
1,IO,giving,10.25
1,IO,a,1.53125
1,IO,building,17.875
1,IO,to,5.125
1,IO,a,1.4453125
1,IO,toddler.,18.28125
2,PV,A,0.0
2,PV,man,6.40625
2,PV,is,3.0625
2,PV,giving,9.625
2,PV,a,0.90234375
2,PV,gift,8.375
2,PV,to,0.90234375
2,PV,a,2.15625
2,PV,child.,5.390625
2,IV,A,0.0
2,IV,man,6.40625
2,IV,is,3.0625
2,IV,cooking,15.3125
2,IV,a,2.15625
2,IV,gift,14.625
2,IV,with,8.0
2,IV,a,2.34375
2,IV,child.,14.5
2,IO,A,0.0
2,IO,man,6.40625
2,IO,is,3.0625
2,IO,giving,9.625
2,IO,a,0.90234375
2,IO,bed,22.0
2,IO,to,0.72265625
2,IO,a,1.171875
2,IO,child.,5.1484375
3,PV,A,0.0
3,PV,woman,8.1875
3,PV,is,2.796875
3,PV,giving,6.9375
3,PV,food,12.25
3,PV,to,0.1806640625
3,PV,other,10.25
3,PV,people.,1.98828125
3,IV,A,0.0
3,IV,woman,8.1875
3,IV,is,2.796875
3,IV,ironing,11.875
3,IV,the,8.5
3,IV,food.,19.53125
3,IO,A,0.0
3,IO,woman,8.1875
3,IO,is,2.796875
3,IO,giving,6.9375
3,IO,stones,24.875
3,IO,to,0.361328125
3,IO,other,10.9375
3,IO,people.,4.234375
4,PV,A,0.0
4,PV,person,7.5625
4,PV,is,4.3125
4,PV,giving,10.25
4,PV,money,8.5
4,PV,to,0.1806640625
4,PV,another,11.0
4,PV,person.,2.70703125
4,IV,A,0.0
4,IV,person,7.5625
4,IV,is,4.3125
4,IV,eating,12.5625
4,IV,money.,15.8671875
4,IO,A,0.0
4,IO,person,7.5625
4,IO,is,4.3125
4,IO,giving,10.25
4,IO,molten,24.140625
4,IO,lava,15.625
4,IO,to,0.72265625
4,IO,another,8.625
4,IO,person.,1.4453125
5,PV,A,0.0
5,PV,person,7.5625
5,PV,is,4.3125
5,PV,putting,11.0
5,PV,a,2.25
5,PV,cellular,12.625
5,PV,telephone,3.515625
5,PV,inside,6.40625
5,PV,his,2.15625
5,PV,pocket.,3.96875
5,IV,A,0.0
5,IV,person,7.5625
5,IV,is,4.3125
5,IV,watering,19.125
5,IV,a,3.609375
5,IV,cellular,26.0
5,IV,telephone.,11.734375
5,IO,A,0.0
5,IO,person,7.5625
5,IO,is,4.3125
5,IO,putting,11.0
5,IO,a,2.25
5,IO,gas,13.375
5,IO,cylinder,6.125
5,IO,inside,5.125
5,IO,his,1.8046875
5,IO,pocket.,9.46484375
6,PV,A,0.0
6,PV,man,6.40625
6,PV,is,3.0625
6,PV,putting,11.8125
6,PV,a,3.609375
6,PV,bag,7.46875
6,PV,inside,12.4375
6,PV,a,0.90234375
6,PV,car.,5.390625
6,IV,A,0.0
6,IV,man,6.40625
6,IV,is,3.0625
6,IV,feeding,15.5
6,IV,a,2.609375
6,IV,bag,10.1875
6,IV,inside,20.5
6,IV,a,1.3515625
6,IV,car.,6.7734375
6,IO,A,0.0
6,IO,man,6.40625
6,IO,is,3.0625
6,IO,putting,11.8125
6,IO,a,3.609375
6,IO,car,19.875
6,IO,inside,10.5625
6,IO,a,1.265625
6,IO,car.,7.484375
7,PV,A,0.0
7,PV,woman,8.1875
7,PV,is,2.796875
7,PV,putting,27.625
7,PV,a,3.0625
7,PV,dish,9.125
7,PV,inside,6.9375
7,PV,an,5.5
7,PV,oven.,2.078125
7,IV,A,0.0
7,IV,woman,8.1875
7,IV,is,2.796875
7,IV,entering,10.9375
7,IV,an,4.15625
7,IV,oven.,13.078125
7,IO,A,0.0
7,IO,woman,8.1875
7,IO,is,2.796875
7,IO,putting,27.625
7,IO,a,3.0625
7,IO,door,8.625
7,IO,inside,8.375
7,IO,an,5.5
7,IO,oven.,8.203125
8,PV,A,0.0
8,PV,man,6.40625
8,PV,is,3.0625
8,PV,putting,11.8125
8,PV,money,14.625
8,PV,in,1.265625
8,PV,a,0.72265625
8,PV,piggy,2.890625
8,PV,bank.,1.078125
8,IV,A,0.0
8,IV,man,6.40625
8,IV,is,3.0625
8,IV,pouring,16.375
8,IV,money,11.0625
8,IV,in,4.15625
8,IV,a,0.72265625
8,IV,piggy,5.5
8,IV,bank.,1.4453125
8,IO,A,0.0
8,IO,man,6.40625
8,IO,is,3.0625
8,IO,putting,11.8125
8,IO,book,23.0
8,IO,in,6.84375
8,IO,a,2.078125
8,IO,piggy,13.328125
8,IO,bank.,0.5390625
9,PV,A,0.0
9,PV,person,7.5625
9,PV,is,4.3125
9,PV,dropping,16.75
9,PV,a,0.90234375
9,PV,coin,5.875
9,PV,in,4.78125
9,PV,a,0.90234375
9,PV,glass,6.125
9,PV,jar.,2.890625
9,IV,A,0.0
9,IV,person,7.5625
9,IV,is,4.3125
9,IV,growing,15.5
9,IV,coins,18.625
9,IV,in,2.703125
9,IV,a,1.265625
9,IV,glass,11.625
9,IV,jar.,2.34765625
9,IO,A,0.0
9,IO,person,7.5625
9,IO,is,4.3125
9,IO,dropping,16.75
9,IO,a,0.90234375
9,IO,large,7.5625
9,IO,stone,2.796875
9,IO,in,6.3125
9,IO,a,0.90234375
9,IO,glass,9.5625
9,IO,jar.,4.0546875
10,PV,A,0.0
10,PV,pitcher,15.5
10,PV,is,3.703125
