triplet_id,type,word,surprisal
0,PV,The,0.0
0,PV,doctor,12.265625
0,PV,is,4.328125
0,PV,giving,9.015625
0,PV,medicine,9.375
0,PV,to,1.4423828125
0,PV,the,2.884765625
0,PV,old,9.375
0,PV,woman.,6.1328125
0,IV,The,0.0
0,IV,doctor,12.265625
0,IV,is,4.328125
0,IV,welding,19.109375
0,IV,medicine,14.4296875
0,IV,to,3.24609375
0,IV,the,2.1640625
0,IV,old,11.1796875
0,IV,woman.,8.654296875
0,IO,The,0.0
0,IO,doctor,12.265625
0,IO,is,4.328125
0,IO,giving,9.015625
0,IO,fire,15.1484375
0,IO,to,4.328125
0,IO,the,1.4423828125
0,IO,old,9.015625
0,IO,woman.,6.8515625
1,PV,A,0.0
1,PV,person,14.0625
1,PV,is,4.6875
1,PV,giving,12.265625
1,PV,bread,15.8671875
1,PV,to,1.08203125
1,PV,a,1.8037109375
1,PV,toddler.,14.42578125
1,IV,A,0.0
1,IV,toddler,18.39306640625
1,IV,is,3.607421875
1,IV,riding,12.265625
1,IV,a,1.8037109375
1,IV,bread.,45.796875
1,IO,A,0.0
1,IO,person,14.0625
1,IO,is,4.6875
1,IO,giving,12.265625
1,IO,a,2.525390625
1,IO,building,13.703125
1,IO,to,6.1328125
1,IO,a,1.8037109375
1,IO,toddler.,16.587890625
2,PV,A,0.0
2,PV,man,11.8984375
2,PV,is,4.6875
2,PV,giving,10.4609375
2,PV,a,2.1640625
2,PV,gift,8.65625
2,PV,to,0.72119140625
2,PV,a,1.4423828125
2,PV,child.,7.212890625
2,IV,A,0.0
2,IV,man,11.8984375
2,IV,is,4.6875
2,IV,cooking,12.984375
2,IV,a,2.525390625
2,IV,gift,12.265625
2,IV,with,6.1328125
2,IV,a,2.1640625
2,IV,child.,11.1796875
2,IO,A,0.0
2,IO,man,11.8984375
2,IO,is,4.6875
2,IO,giving,10.4609375
2,IO,a,2.1640625
2,IO,bed,12.625
2,IO,to,2.525390625
2,IO,a,0.72119140625
2,IO,child.,7.57421875
3,PV,A,0.0
3,PV,woman,14.0625
3,PV,is,4.6875
3,PV,giving,10.1015625
3,PV,food,10.4609375
3,PV,to,0.72119140625
3,PV,other,8.65625
3,PV,people.,5.771484375
3,IV,A,0.0
3,IV,woman,14.0625
3,IV,is,4.6875
3,IV,ironing,21.64453125
3,IV,the,3.966796875
3,IV,food.,13.341796875
3,IO,A,0.0
3,IO,woman,14.0625
3,IO,is,4.6875
3,IO,giving,10.1015625
3,IO,stones,16.234375
3,IO,to,1.08203125
3,IO,other,9.015625
3,IO,people.,6.8515625
4,PV,A,0.0
4,PV,person,14.0625
4,PV,is,4.6875
4,PV,giving,12.265625
4,PV,money,7.57421875
4,PV,to,0.72119140625
4,PV,another,3.966796875
4,PV,person.,4.32861328125
4,IV,A,0.0
4,IV,person,14.0625
4,IV,is,4.6875
4,IV,eating,14.0625
4,IV,money.,15.505859375
