triplet_id,type,sentence,word,surprisal
0,PV,The doctor is giving medicine to the old woman.,The,0.0
0,PV,The doctor is giving medicine to the old woman.,doctor,13.5
0,PV,The doctor is giving medicine to the old woman.,is,5.0625
0,PV,The doctor is giving medicine to the old woman.,giving,5.3125
0,PV,The doctor is giving medicine to the old woman.,medicine,5.59375
0,PV,The doctor is giving medicine to the old woman.,to,0.1806640625
0,PV,The doctor is giving medicine to the old woman.,the,2.078125
0,PV,The doctor is giving medicine to the old woman.,old,5.78125
0,PV,The doctor is giving medicine to the old woman.,woman.,4.59375
0,IV,The doctor is welding medicine to the old woman.,The,0.0
0,IV,The doctor is welding medicine to the old woman.,doctor,13.5
0,IV,The doctor is welding medicine to the old woman.,is,5.0625
0,IV,The doctor is welding medicine to the old woman.,welding,20.0
0,IV,The doctor is welding medicine to the old woman.,medicine,12.875
0,IV,The doctor is welding medicine to the old woman.,to,3.609375
0,IV,The doctor is welding medicine to the old woman.,the,2.34375
0,IV,The doctor is welding medicine to the old woman.,old,9.75
0,IV,The doctor is welding medicine to the old woman.,woman.,6.6875
0,IO,The doctor is giving fire to the old woman.,The,0.0
0,IO,The doctor is giving fire to the old woman.,doctor,13.5
0,IO,The doctor is giving fire to the old woman.,is,5.0625
0,IO,The doctor is giving fire to the old woman.,giving,5.3125
0,IO,The doctor is giving fire to the old woman.,fire,21.25
0,IO,The doctor is giving fire to the old woman.,to,2.34375
0,IO,The doctor is giving fire to the old woman.,the,1.53125
0,IO,The doctor is giving fire to the old woman.,old,8.8125
0,IO,The doctor is giving fire to the old woman.,woman.,5.40625
1,PV,A person is giving bread to a toddler.,A,0.0
1,PV,A person is giving bread to a toddler.,person,7.5625
1,PV,A person is giving bread to a toddler.,is,3.96875
1,PV,A person is giving bread to a toddler.,giving,11.75
1,PV,A person is giving bread to a toddler.,bread,15.5
1,PV,A person is giving bread to a toddler.,to,0.0
1,PV,A person is giving bread to a toddler.,a,1.8046875
1,PV,A person is giving bread to a toddler.,toddler.,17.390625
1,IV,A toddler is riding a  bread.,A,0.0
1,IV,A toddler is riding a  bread.,toddler,16.375
1,IV,A toddler is riding a  bread.,is,2.25
1,IV,A toddler is riding a  bread.,riding,7.40625
1,IV,A toddler is riding a  bread.,a,1.078125
1,IV,A toddler is riding a  bread.,bread.,44.21875
1,IO,A person is giving a building to a toddler.,A,0.0
1,IO,A person is giving a building to a toddler.,person,7.5625
1,IO,A person is giving a building to a toddler.,is,3.96875
1,IO,A person is giving a building to a toddler.,giving,11.75
1,IO,A person is giving a building to a toddler.,a,0.72265625
1,IO,A person is giving a building to a toddler.,building,15.3125
1,IO,A person is giving a building to a toddler.,to,6.40625
1,IO,A person is giving a building to a toddler.,a,2.703125
1,IO,A person is giving a building to a toddler.,toddler.,17.03125
2,PV,A man is giving a gift to a child.,A,0.0
2,PV,A man is giving a gift to a child.,man,6.9375
2,PV,A man is giving a gift to a child.,is,3.421875
2,PV,A man is giving a gift to a child.,giving,15.75
2,PV,A man is giving a gift to a child.,a,1.625
2,PV,A man is giving a gift to a child.,gift,4.875
2,PV,A man is giving a gift to a child.,to,0.5390625
2,PV,A man is giving a gift to a child.,a,1.4453125
2,PV,A man is giving a gift to a child.,child.,8.375
2,IV,A man is cooking a gift with a child.,A,0.0
2,IV,A man is cooking a gift with a child.,man,6.9375
2,IV,A man is cooking a gift with a child.,is,3.421875
2,IV,A man is cooking a gift with a child.,cooking,13.1875
2,IV,A man is cooking a gift with a child.,a,2.96875
2,IV,A man is cooking a gift with a child.,gift,13.4375
2,IV,A man is cooking a gift with a child.,with,7.21875
2,IV,A man is cooking a gift with a child.,a,2.25
2,IV,A man is cooking a gift with a child.,child.,13.4375
2,IO,A man is giving a bed to a child.,A,0.0
2,IO,A man is giving a bed to a child.,man,6.9375
2,IO,A man is giving a bed to a child.,is,3.421875
2,IO,A man is giving a bed to a child.,giving,15.75
2,IO,A man is giving a bed to a child.,a,1.625
2,IO,A man is giving a bed to a child.,bed,13.0625
2,IO,A man is giving a bed to a child.,to,0.1806640625
2,IO,A man is giving a bed to a child.,a,7.46875
2,IO,A man is giving a bed to a child.,child.,11.53125
3,PV,A woman is giving food to other people.,A,0.0
3,PV,A woman is giving food to other people.,woman,9.5625
3,PV,A woman is giving food to other people.,is,2.703125
3,PV,A woman is giving food to other people.,giving,11.1875
3,PV,A woman is giving food to other people.,food,8.9375
3,PV,A woman is giving food to other people.,to,0.361328125
3,PV,A woman is giving food to other people.,other,9.375
3,PV,A woman is giving food to other people.,people.,2.890625
3,IV,A woman is ironing the food.,A,0.0
3,IV,A woman is ironing the food.,woman,9.5625
3,IV,A woman is ironing the food.,is,2.703125
3,IV,A woman is ironing the food.,ironing,14.1875
3,IV,A woman is ironing the food.,the,3.78125
3,IV,A woman is ironing the food.,food.,15.9375
3,IO,A woman is giving stones to other people.,A,0.0
3,IO,A woman is giving stones to other people.,woman,9.5625
3,IO,A woman is giving stones to other people.,is,2.703125
3,IO,A woman is giving stones to other people.,giving,11.1875
3,IO,A woman is giving stones to other people.,stones,16.25
3,IO,A woman is giving stones to other people.,to,0.90234375
3,IO,A woman is giving stones to other people.,other,7.21875
3,IO,A woman is giving stones to other people.,people.,2.6953125
4,PV,A person is giving money to another person.,A,0.0
4,PV,A person is giving money to another person.,person,7.5625
4,PV,A person is giving money to another person.,is,3.96875
4,PV,A person is giving money to another person.,giving,11.75
4,PV,A person is giving money to another person.,money,8.8125
4,PV,A person is giving money to another person.,to,0.361328125
4,PV,A person is giving money to another person.,another,5.40625
4,PV,A person is giving money to another person.,person.,2.611328125
4,IV,A person is eating money.,A,0.0
4,IV,A person is eating money.,person,7.5625
4,IV,A person is eating money.,is,3.96875
4,IV,A person is eating money.,eating,10.8125
4,IV,A person is eating money.,money.,16.765625
4,IO,A person is giving molten lava to another person.,A,0.0
4,IO,A person is giving molten lava to another person.,person,7.5625
4,IO,A person is giving molten lava to another person.,is,3.96875
4,IO,A person is giving molten lava to another person.,giving,11.75
4,IO,A person is giving molten lava to another person.,molten,25.8056640625
4,IO,A person is giving molten lava to another person.,lava,9.375
4,IO,A person is giving molten lava to another person.,to,3.25
4,IO,A person is giving molten lava to another person.,another,4.3125
4,IO,A person is giving molten lava to another person.,person.,2.255859375
5,PV,A person is putting a cellular telephone inside his pocket.,A,0.0
5,PV,A person is putting a cellular telephone inside his pocket.,person,7.5625
5,PV,A person is putting a cellular telephone inside his pocket.,is,3.96875
5,PV,A person is putting a cellular telephone inside his pocket.,putting,10.625
5,PV,A person is putting a cellular telephone inside his pocket.,a,2.609375
5,PV,A person is putting a cellular telephone inside his pocket.,cellular,16.625
5,PV,A person is putting a cellular telephone inside his pocket.,telephone,4.25
5,PV,A person is putting a cellular telephone inside his pocket.,inside,5.21875
5,PV,A person is putting a cellular telephone inside his pocket.,his,3.421875
5,PV,A person is putting a cellular telephone inside his pocket.,pocket.,2.5234375
5,IV,A person is watering a cellular telephone.,A,0.0
5,IV,A person is watering a cellular telephone.,person,7.5625
5,IV,A person is watering a cellular telephone.,is,3.96875
5,IV,A person is watering a cellular telephone.,watering,16.0
5,IV,A person is watering a cellular telephone.,a,2.53125
5,IV,A person is watering a cellular telephone.,cellular,19.25
5,IV,A person is watering a cellular telephone.,telephone.,9.203125
5,IO,A person is putting a gas cylinder inside his pocket.,A,0.0
5,IO,A person is putting a gas cylinder inside his pocket.,person,7.5625
5,IO,A person is putting a gas cylinder inside his pocket.,is,3.96875
5,IO,A person is putting a gas cylinder inside his pocket.,putting,10.625
5,IO,A person is putting a gas cylinder inside his pocket.,a,2.609375
5,IO,A person is putting a gas cylinder inside his pocket.,gas,9.5625
5,IO,A person is putting a gas cylinder inside his pocket.,cylinder,4.78125
5,IO,A person is putting a gas cylinder inside his pocket.,inside,5.3125
5,IO,A person is putting a gas cylinder inside his pocket.,his,7.5625
5,IO,A person is putting a gas cylinder inside his pocket.,pocket.,10.6640625
6,PV,A man is putting a bag inside a car.,A,0.0
6,PV,A man is putting a bag inside a car.,man,6.9375
6,PV,A man is putting a bag inside a car.,is,3.421875
6,PV,A man is putting a bag inside a car.,putting,12.6875
6,PV,A man is putting a bag inside a car.,a,2.078125
6,PV,A man is putting a bag inside a car.,bag,10.0
6,PV,A man is putting a bag inside a car.,inside,7.84375
6,PV,A man is putting a bag inside a car.,a,0.361328125
6,PV,A man is putting a bag inside a car.,car.,9.265625
6,IV,A man is feeding a bag inside a car.,A,0.0
6,IV,A man is feeding a bag inside a car.,man,6.9375
6,IV,A man is feeding a bag inside a car.,is,3.421875
6,IV,A man is feeding a bag inside a car.,feeding,14.3125
6,IV,A man is feeding a bag inside a car.,a,3.875
6,IV,A man is feeding a bag inside a car.,bag,5.9375
6,IV,A man is feeding a bag inside a car.,inside,19.0
6,IV,A man is feeding a bag inside a car.,a,0.9921875
6,IV,A man is feeding a bag inside a car.,car.,14.078125
6,IO,A man is putting a car inside a car.,A,0.0
6,IO,A man is putting a car inside a car.,man,6.9375
6,IO,A man is putting a car inside a car.,is,3.421875
6,IO,A man is putting a car inside a car.,putting,12.6875
6,IO,A man is putting a car inside a car.,a,2.078125
6,IO,A man is putting a car inside a car.,car,11.25
6,IO,A man is putting a car inside a car.,inside,9.125
6,IO,A man is putting a car inside a car.,a,0.361328125
6,IO,A man is putting a car inside a car.,car.,12.34375
7,PV,A woman is  putting a dish inside an oven.,A,0.0
7,PV,A woman is  putting a dish inside an oven.,woman,9.5625
7,PV,A woman is  putting a dish inside an oven.,is,2.703125
7,PV,A woman is  putting a dish inside an oven.,putting,32.59375
7,PV,A woman is  putting a dish inside an oven.,a,2.703125
7,PV,A woman is  putting a dish inside an oven.,dish,7.21875
7,PV,A woman is  putting a dish inside an oven.,inside,9.0
7,PV,A woman is  putting a dish inside an oven.,an,2.890625
7,PV,A woman is  putting a dish inside an oven.,oven.,3.4306640625
7,IV,A woman is entering an oven.,A,0.0
7,IV,A woman is entering an oven.,woman,9.5625
7,IV,A woman is entering an oven.,is,2.703125
7,IV,A woman is entering an oven.,entering,12.5625
7,IV,A woman is entering an oven.,an,4.25
7,IV,A woman is entering an oven.,oven.,16.9375
7,IO,A woman is  putting a door inside an oven.,A,0.0
7,IO,A woman is  putting a door inside an oven.,woman,9.5625
7,IO,A woman is  putting a door inside an oven.,is,2.703125
7,IO,A woman is  putting a door inside an oven.,putting,32.59375
7,IO,A woman is  putting a door inside an oven.,a,2.703125
7,IO,A woman is  putting a door inside an oven.,door,10.1875
7,IO,A woman is  putting a door inside an oven.,inside,7.3125
7,IO,A woman is  putting a door inside an oven.,an,4.875
7,IO,A woman is  putting a door inside an oven.,oven.,11.921875
8,PV,A man is putting money in a piggy bank.,A,0.0
8,PV,A man is putting money in a piggy bank.,man,6.9375
8,PV,A man is putting money in a piggy bank.,is,3.421875
8,PV,A man is putting money in a piggy bank.,putting,12.6875
8,PV,A man is putting money in a piggy bank.,money,7.125
8,PV,A man is putting money in a piggy bank.,in,0.90234375
8,PV,A man is putting money in a piggy bank.,a,1.625
8,PV,A man is putting money in a piggy bank.,piggy,2.25
8,PV,A man is putting money in a piggy bank.,bank.,1.265625
8,IV,A man is pouring money in a piggy bank.,A,0.0
8,IV,A man is pouring money in a piggy bank.,man,6.9375
8,IV,A man is pouring money in a piggy bank.,is,3.421875
8,IV,A man is pouring money in a piggy bank.,pouring,13.6875
8,IV,A man is pouring money in a piggy bank.,money,10.75
8,IV,A man is pouring money in a piggy bank.,in,4.3125
8,IV,A man is pouring money in a piggy bank.,a,0.90234375
8,IV,A man is pouring money in a piggy bank.,piggy,5.875
8,IV,A man is pouring money in a piggy bank.,bank.,2.0712890625
8,IO,A man is putting book in a piggy bank.,A,0.0
8,IO,A man is putting book in a piggy bank.,man,6.9375
8,IO,A man is putting book in a piggy bank.,is,3.421875
8,IO,A man is putting book in a piggy bank.,putting,12.6875
8,IO,A man is putting book in a piggy bank.,book,18.125
8,IO,A man is putting book in a piggy bank.,in,4.25
8,IO,A man is putting book in a piggy bank.,a,1.265625
8,IO,A man is putting book in a piggy bank.,piggy,16.0
8,IO,A man is putting book in a piggy bank.,bank.,1.9853515625
9,PV,A person is dropping a coin in a glass jar.,A,0.0
9,PV,A person is dropping a coin in a glass jar.,person,7.5625
9,PV,A person is dropping a coin in a glass jar.,is,3.96875
9,PV,A person is dropping a coin in a glass jar.,dropping,15.25
9,PV,A person is dropping a coin in a glass jar.,a,1.078125
9,PV,A person is dropping a coin in a glass jar.,coin,5.5
9,PV,A person is dropping a coin in a glass jar.,in,5.21875
9,PV,A person is dropping a coin in a glass jar.,a,0.6328125
9,PV,A person is dropping a coin in a glass jar.,glass,6.84375
9,PV,A person is dropping a coin in a glass jar.,jar.,5.8671875
9,IV,A person is growing coins in a glass jar.,A,0.0
9,IV,A person is growing coins in a glass jar.,person,7.5625
9,IV,A person is growing coins in a glass jar.,is,3.96875
9,IV,A person is growing coins in a glass jar.,growing,15.875
9,IV,A person is growing coins in a glass jar.,coins,15.3125
9,IV,A person is growing coins in a glass jar.,in,3.421875
9,IV,A person is growing coins in a glass jar.,a,2.53125
9,IV,A person is growing coins in a glass jar.,glass,9.125
9,IV,A person is growing coins in a glass jar.,jar.,1.625
9,IO,A person is dropping a large stone in a glass jar.,A,0.0
9,IO,A person is dropping a large stone in a glass jar.,person,7.5625
9,IO,A person is dropping a large stone in a glass jar.,is,3.96875
9,IO,A person is dropping a large stone in a glass jar.,dropping,15.25
9,IO,A person is dropping a large stone in a glass jar.,a,1.078125
9,IO,A person is dropping a large stone in a glass jar.,large,9.625
9,IO,A person is dropping a large stone in a glass jar.,stone,3.515625
9,IO,A person is dropping a large stone in a glass jar.,in,5.78125
9,IO,A person is dropping a large stone in a glass jar.,a,0.6328125
9,IO,A person is dropping a large stone in a glass jar.,glass,9.75
9,IO,A person is dropping a large stone in a glass jar.,jar.,8.484375
10,PV,A pitcher is throwing a ball to a catcher.,A,0.0
10,PV,A pitcher is throwing a ball to a catcher.,pitcher,14.625
10,PV,A pitcher is throwing a ball to a catcher.,is,5.3125
10,PV,A pitcher is throwing a ball to a catcher.,throwing,3.609375
10,PV,A pitcher is throwing a ball to a catcher.,a,0.361328125
10,PV,A pitcher is throwing a ball to a catcher.,ball,1.984375
10,PV,A pitcher is throwing a ball to a catcher.,to,3.609375
10,PV,A pitcher is throwing a ball to a catcher.,a,0.361328125
10,PV,A pitcher is throwing a ball to a catcher.,catcher.,1.6171875
10,IV,A pitcher is stretching a ball.,A,0.0
10,IV,A pitcher is stretching a ball.,pitcher,14.625
10,IV,A pitcher is stretching a ball.,is,5.3125
10,IV,A pitcher is stretching a ball.,stretching,16.625
10,IV,A pitcher is stretching a ball.,a,2.078125
10,IV,A pitcher is stretching a ball.,ball.,11.375
