triplet_id,type,sentence,word,surprisal
0,PV,The doctor is giving medicine to the old woman.,The,0.0
0,PV,The doctor is giving medicine to the old woman.,doctor,11.375
0,PV,The doctor is giving medicine to the old woman.,is,4.875
0,PV,The doctor is giving medicine to the old woman.,giving,7.46875
0,PV,The doctor is giving medicine to the old woman.,medicine,8.8125
0,PV,The doctor is giving medicine to the old woman.,to,1.4453125
0,PV,The doctor is giving medicine to the old woman.,the,0.5390625
0,PV,The doctor is giving medicine to the old woman.,old,7.03125
0,PV,The doctor is giving medicine to the old woman.,woman.,3.7890625
0,IV,The doctor is welding medicine to the old woman.,The,0.0
0,IV,The doctor is welding medicine to the old woman.,doctor,11.375
0,IV,The doctor is welding medicine to the old woman.,is,4.875
0,IV,The doctor is welding medicine to the old woman.,welding,20.5
0,IV,The doctor is welding medicine to the old woman.,medicine,14.1875
0,IV,The doctor is welding medicine to the old woman.,to,2.703125
0,IV,The doctor is welding medicine to the old woman.,the,1.8046875
0,IV,The doctor is welding medicine to the old woman.,old,9.1875
0,IV,The doctor is welding medicine to the old woman.,woman.,6.5
0,IO,The doctor is giving fire to the old woman.,The,0.0
0,IO,The doctor is giving fire to the old woman.,doctor,11.375
0,IO,The doctor is giving fire to the old woman.,is,4.875
0,IO,The doctor is giving fire to the old woman.,giving,7.46875
0,IO,The doctor is giving fire to the old woman.,fire,17.875
0,IO,The doctor is giving fire to the old woman.,to,1.984375
0,IO,The doctor is giving fire to the old woman.,the,0.90234375
0,IO,The doctor is giving fire to the old woman.,old,9.0
0,IO,The doctor is giving fire to the old woman.,woman.,4.875
1,PV,A person is giving bread to a toddler.,A,0.0
1,PV,A person is giving bread to a toddler.,person,16.625
1,PV,A person is giving bread to a toddler.,is,3.96875
1,PV,A person is giving bread to a toddler.,giving,11.25
1,PV,A person is giving bread to a toddler.,bread,11.875
1,PV,A person is giving bread to a toddler.,to,0.361328125
1,PV,A person is giving bread to a toddler.,a,1.265625
1,PV,A person is giving bread to a toddler.,toddler.,12.6875
1,IV,A toddler is riding a  bread.,A,0.0
1,IV,A toddler is riding a  bread.,toddler,23.625
1,IV,A toddler is riding a  bread.,is,3.78125
1,IV,A toddler is riding a  bread.,riding,9.1875
1,IV,A toddler is riding a  bread.,a,1.265625
1,IV,A toddler is riding a  bread.,bread.,32.6875
1,IO,A person is giving a building to a toddler.,A,0.0
1,IO,A person is giving a building to a toddler.,person,16.625
1,IO,A person is giving a building to a toddler.,is,3.96875
1,IO,A person is giving a building to a toddler.,giving,11.25
1,IO,A person is giving a building to a toddler.,a,1.984375
1,IO,A person is giving a building to a toddler.,building,12.0625
1,IO,A person is giving a building to a toddler.,to,2.703125
1,IO,A person is giving a building to a toddler.,a,1.4453125
1,IO,A person is giving a building to a toddler.,toddler.,18.9296875
2,PV,A man is giving a gift to a child.,A,0.0
2,PV,A man is giving a gift to a child.,man,15.5
2,PV,A man is giving a gift to a child.,is,3.78125
2,PV,A man is giving a gift to a child.,giving,8.9375
2,PV,A man is giving a gift to a child.,a,1.078125
2,PV,A man is giving a gift to a child.,gift,5.9375
2,PV,A man is giving a gift to a child.,to,0.361328125
2,PV,A man is giving a gift to a child.,a,0.90234375
2,PV,A man is giving a gift to a child.,child.,4.87109375
2,IV,A man is cooking a gift with a child.,A,0.0
2,IV,A man is cooking a gift with a child.,man,15.5
2,IV,A man is cooking a gift with a child.,is,3.78125
2,IV,A man is cooking a gift with a child.,cooking,9.5625
2,IV,A man is cooking a gift with a child.,a,2.703125
2,IV,A man is cooking a gift with a child.,gift,12.375
2,IV,A man is cooking a gift with a child.,with,6.6875
2,IV,A man is cooking a gift with a child.,a,1.265625
2,IV,A man is cooking a gift with a child.,child.,12.4453125
2,IO,A man is giving a bed to a child.,A,0.0
2,IO,A man is giving a bed to a child.,man,15.5
2,IO,A man is giving a bed to a child.,is,3.78125
2,IO,A man is giving a bed to a child.,giving,8.9375
2,IO,A man is giving a bed to a child.,a,1.078125
2,IO,A man is giving a bed to a child.,bed,11.0625
2,IO,A man is giving a bed to a child.,to,3.0625
2,IO,A man is giving a bed to a child.,a,0.72265625
2,IO,A man is giving a bed to a child.,child.,5.765625
3,PV,A woman is giving food to other people.,A,0.0
3,PV,A woman is giving food to other people.,woman,17.125
3,PV,A woman is giving food to other people.,is,3.78125
3,PV,A woman is giving food to other people.,giving,8.1875
3,PV,A woman is giving food to other people.,food,8.125
3,PV,A woman is giving food to other people.,to,0.1806640625
3,PV,A woman is giving food to other people.,other,8.625
3,PV,A woman is giving food to other people.,people.,3.421875
3,IV,A woman is ironing the food.,A,0.0
3,IV,A woman is ironing the food.,woman,17.125
3,IV,A woman is ironing the food.,is,3.78125
3,IV,A woman is ironing the food.,ironing,12.6875
3,IV,A woman is ironing the food.,the,4.875
3,IV,A woman is ironing the food.,food.,14.53125
3,IO,A woman is giving stones to other people.,A,0.0
3,IO,A woman is giving stones to other people.,woman,17.125
3,IO,A woman is giving stones to other people.,is,3.78125
3,IO,A woman is giving stones to other people.,giving,8.1875
3,IO,A woman is giving stones to other people.,stones,18.625
3,IO,A woman is giving stones to other people.,to,0.5390625
3,IO,A woman is giving stones to other people.,other,6.40625
3,IO,A woman is giving stones to other people.,people.,3.0703125
4,PV,A person is giving money to another person.,A,0.0
4,PV,A person is giving money to another person.,person,16.625
4,PV,A person is giving money to another person.,is,3.96875
4,PV,A person is giving money to another person.,giving,11.25
4,PV,A person is giving money to another person.,money,6.84375
4,PV,A person is giving money to another person.,to,0.5390625
4,PV,A person is giving money to another person.,another,3.421875
4,PV,A person is giving money to another person.,person.,1.986328125
4,IV,A person is eating money.,A,0.0
4,IV,A person is eating money.,person,16.625
4,IV,A person is eating money.,is,3.96875
4,IV,A person is eating money.,eating,9.5625
4,IV,A person is eating money.,money.,16.703125
4,IO,A person is giving molten lava to another person.,A,0.0
4,IO,A person is giving molten lava to another person.,person,16.625
4,IO,A person is giving molten lava to another person.,is,3.96875
4,IO,A person is giving molten lava to another person.,giving,11.25
4,IO,A person is giving molten lava to another person.,molten,20.5
4,IO,A person is giving molten lava to another person.,lava,4.5
4,IO,A person is giving molten lava to another person.,to,2.890625
4,IO,A person is giving molten lava to another person.,another,2.890625
4,IO,A person is giving molten lava to another person.,person.,1.986328125
5,PV,A person is putting a cellular telephone inside his pocket.,A,0.0
5,PV,A person is putting a cellular telephone inside his pocket.,person,16.625
5,PV,A person is putting a cellular telephone inside his pocket.,is,3.96875
5,PV,A person is putting a cellular telephone inside his pocket.,putting,11.875
5,PV,A person is putting a cellular telephone inside his pocket.,a,2.890625
5,PV,A person is putting a cellular telephone inside his pocket.,cellular,14.5
5,PV,A person is putting a cellular telephone inside his pocket.,telephone,3.0625
5,PV,A person is putting a cellular telephone inside his pocket.,inside,5.0625
5,PV,A person is putting a cellular telephone inside his pocket.,his,2.703125
5,PV,A person is putting a cellular telephone inside his pocket.,pocket.,3.0625
5,IV,A person is watering a cellular telephone.,A,0.0
5,IV,A person is watering a cellular telephone.,person,16.625
5,IV,A person is watering a cellular telephone.,is,3.96875
5,IV,A person is watering a cellular telephone.,watering,16.0
5,IV,A person is watering a cellular telephone.,a,1.625
5,IV,A person is watering a cellular telephone.,cellular,20.875
5,IV,A person is watering a cellular telephone.,telephone.,6.140625
5,IO,A person is putting a gas cylinder inside his pocket.,A,0.0
5,IO,A person is putting a gas cylinder inside his pocket.,person,16.625
5,IO,A person is putting a gas cylinder inside his pocket.,is,3.96875
5,IO,A person is putting a gas cylinder inside his pocket.,putting,11.875
5,IO,A person is putting a gas cylinder inside his pocket.,a,2.890625
5,IO,A person is putting a gas cylinder inside his pocket.,gas,9.75
5,IO,A person is putting a gas cylinder inside his pocket.,cylinder,5.59375
5,IO,A person is putting a gas cylinder inside his pocket.,inside,4.6875
5,IO,A person is putting a gas cylinder inside his pocket.,his,3.609375
5,IO,A person is putting a gas cylinder inside his pocket.,pocket.,11.2578125
6,PV,A man is putting a bag inside a car.,A,0.0
6,PV,A man is putting a bag inside a car.,man,15.5
6,PV,A man is putting a bag inside a car.,is,3.78125
6,PV,A man is putting a bag inside a car.,putting,9.4375
6,PV,A man is putting a bag inside a car.,a,2.34375
6,PV,A man is putting a bag inside a car.,bag,6.3125
6,PV,A man is putting a bag inside a car.,inside,6.5
6,PV,A man is putting a bag inside a car.,a,0.72265625
6,PV,A man is putting a bag inside a car.,car.,3.4296875
6,IV,A man is feeding a bag inside a car.,A,0.0
6,IV,A man is feeding a bag inside a car.,man,15.5
6,IV,A man is feeding a bag inside a car.,is,3.78125
6,IV,A man is feeding a bag inside a car.,feeding,11.875
6,IV,A man is feeding a bag inside a car.,a,1.078125
6,IV,A man is feeding a bag inside a car.,bag,11.75
6,IV,A man is feeding a bag inside a car.,inside,11.0
6,IV,A man is feeding a bag inside a car.,a,0.90234375
6,IV,A man is feeding a bag inside a car.,car.,5.78515625
6,IO,A man is putting a car inside a car.,A,0.0
6,IO,A man is putting a car inside a car.,man,15.5
6,IO,A man is putting a car inside a car.,is,3.78125
6,IO,A man is putting a car inside a car.,putting,9.4375
6,IO,A man is putting a car inside a car.,a,2.34375
6,IO,A man is putting a car inside a car.,car,7.21875
6,IO,A man is putting a car inside a car.,inside,7.40625
6,IO,A man is putting a car inside a car.,a,0.72265625
6,IO,A man is putting a car inside a car.,car.,7.9375
7,PV,A woman is  putting a dish inside an oven.,A,0.0
7,PV,A woman is  putting a dish inside an oven.,woman,17.125
7,PV,A woman is  putting a dish inside an oven.,is,3.78125
7,PV,A woman is  putting a dish inside an oven.,putting,24.4375
7,PV,A woman is  putting a dish inside an oven.,a,2.703125
7,PV,A woman is  putting a dish inside an oven.,dish,9.3125
7,PV,A woman is  putting a dish inside an oven.,inside,7.03125
7,PV,A woman is  putting a dish inside an oven.,an,5.9375
7,PV,A woman is  putting a dish inside an oven.,oven.,0.9033203125
7,IV,A woman is entering an oven.,A,0.0
7,IV,A woman is entering an oven.,woman,17.125
7,IV,A woman is entering an oven.,is,3.78125
7,IV,A woman is entering an oven.,entering,11.1875
7,IV,A woman is entering an oven.,an,4.15625
7,IV,A woman is entering an oven.,oven.,9.734375
7,IO,A woman is  putting a door inside an oven.,A,0.0
