triplet_id,type,sentence,word,surprisal
0,PV,The doctor is giving medicine to the old woman.,The,4.875
0,PV,The doctor is giving medicine to the old woman.,doctor,13.25
0,PV,The doctor is giving medicine to the old woman.,is,4.25
0,PV,The doctor is giving medicine to the old woman.,giving,9.4375
0,PV,The doctor is giving medicine to the old woman.,medicine,10.25
0,PV,The doctor is giving medicine to the old woman.,to,0.6328125
0,PV,The doctor is giving medicine to the old woman.,the,1.265625
0,PV,The doctor is giving medicine to the old woman.,old,6.75
0,PV,The doctor is giving medicine to the old woman.,woman.,3.78125
0,IV,The doctor is welding medicine to the old woman.,The,4.875
0,IV,The doctor is welding medicine to the old woman.,doctor,13.25
0,IV,The doctor is welding medicine to the old woman.,is,4.25
0,IV,The doctor is welding medicine to the old woman.,welding,21.5625
0,IV,The doctor is welding medicine to the old woman.,medicine,14.4375
0,IV,The doctor is welding medicine to the old woman.,to,1.890625
0,IV,The doctor is welding medicine to the old woman.,the,2.34375
0,IV,The doctor is welding medicine to the old woman.,old,10.125
0,IV,The doctor is welding medicine to the old woman.,woman.,8.9375
0,IO,The doctor is giving fire to the old woman.,The,4.875
0,IO,The doctor is giving fire to the old woman.,doctor,13.25
0,IO,The doctor is giving fire to the old woman.,is,4.25
0,IO,The doctor is giving fire to the old woman.,giving,9.4375
0,IO,The doctor is giving fire to the old woman.,fire,16.625
0,IO,The doctor is giving fire to the old woman.,to,4.78125
0,IO,The doctor is giving fire to the old woman.,the,1.171875
0,IO,The doctor is giving fire to the old woman.,old,8.625
0,IO,The doctor is giving fire to the old woman.,woman.,8.1875
1,PV,A person is giving bread to a toddler.,A,0.0
1,PV,A person is giving bread to a toddler.,person,15.5625
1,PV,A person is giving bread to a toddler.,is,4.40625
1,PV,A person is giving bread to a toddler.,giving,11.75
1,PV,A person is giving bread to a toddler.,bread,12.25
1,PV,A person is giving bread to a toddler.,to,0.451171875
1,PV,A person is giving bread to a toddler.,a,1.171875
1,PV,A person is giving bread to a toddler.,toddler.,12.98046875
1,IV,A toddler is riding a  bread.,A,0.0
1,IV,A toddler is riding a  bread.,toddler,18.6796875
1,IV,A toddler is riding a  bread.,is,3.78125
1,IV,A toddler is riding a  bread.,riding,10.4375
1,IV,A toddler is riding a  bread.,a,2.078125
1,IV,A toddler is riding a  bread.,bread.,29.65625
1,IO,A person is giving a building to a toddler.,A,0.0
1,IO,A person is giving a building to a toddler.,person,15.5625
1,IO,A person is giving a building to a toddler.,is,4.40625
1,IO,A person is giving a building to a toddler.,giving,11.75
1,IO,A person is giving a building to a toddler.,a,1.8046875
1,IO,A person is giving a building to a toddler.,building,13.375
1,IO,A person is giving a building to a toddler.,to,4.0625
1,IO,A person is giving a building to a toddler.,a,2.078125
1,IO,A person is giving a building to a toddler.,toddler.,16.125
2,PV,A man is giving a gift to a child.,A,0.0
2,PV,A man is giving a gift to a child.,man,12.25
2,PV,A man is giving a gift to a child.,is,4.40625
2,PV,A man is giving a gift to a child.,giving,10.875
2,PV,A man is giving a gift to a child.,a,3.15625
2,PV,A man is giving a gift to a child.,gift,7.21875
2,PV,A man is giving a gift to a child.,to,0.361328125
2,PV,A man is giving a gift to a child.,a,1.265625
2,PV,A man is giving a gift to a child.,child.,5.9453125
2,IV,A man is cooking a gift with a child.,A,0.0
2,IV,A man is cooking a gift with a child.,man,12.25
2,IV,A man is cooking a gift with a child.,is,4.40625
2,IV,A man is cooking a gift with a child.,cooking,13.1875
2,IV,A man is cooking a gift with a child.,a,2.890625
2,IV,A man is cooking a gift with a child.,gift,14.8125
2,IV,A man is cooking a gift with a child.,with,8.75
2,IV,A man is cooking a gift with a child.,a,2.34375
2,IV,A man is cooking a gift with a child.,child.,11.15625
2,IO,A man is giving a bed to a child.,A,0.0
2,IO,A man is giving a bed to a child.,man,12.25
2,IO,A man is giving a bed to a child.,is,4.40625
2,IO,A man is giving a bed to a child.,giving,10.875
2,IO,A man is giving a bed to a child.,a,3.15625
2,IO,A man is giving a bed to a child.,bed,13.375
2,IO,A man is giving a bed to a child.,to,2.4375
2,IO,A man is giving a bed to a child.,a,1.171875
2,IO,A man is giving a bed to a child.,child.,8.3125
3,PV,A woman is giving food to other people.,A,0.0
3,PV,A woman is giving food to other people.,woman,13.40625
3,PV,A woman is giving food to other people.,is,4.40625
3,PV,A woman is giving food to other people.,giving,9.5
3,PV,A woman is giving food to other people.,food,9.9375
3,PV,A woman is giving food to other people.,to,1.265625
3,PV,A woman is giving food to other people.,other,9.1875
3,PV,A woman is giving food to other people.,people.,4.6953125
3,IV,A woman is ironing the food.,A,0.0
3,IV,A woman is ironing the food.,woman,13.40625
3,IV,A woman is ironing the food.,is,4.40625
3,IV,A woman is ironing the food.,ironing,18.3056640625
3,IV,A woman is ironing the food.,the,4.96875
3,IV,A woman is ironing the food.,food.,14.671875
3,IO,A woman is giving stones to other people.,A,0.0
3,IO,A woman is giving stones to other people.,woman,13.40625
3,IO,A woman is giving stones to other people.,is,4.40625
3,IO,A woman is giving stones to other people.,giving,9.5
3,IO,A woman is giving stones to other people.,stones,19.875
3,IO,A woman is giving stones to other people.,to,0.8125
3,IO,A woman is giving stones to other people.,other,6.125
3,IO,A woman is giving stones to other people.,people.,5.859375
4,PV,A person is giving money to another person.,A,0.0
4,PV,A person is giving money to another person.,person,15.5625
4,PV,A person is giving money to another person.,is,4.40625
4,PV,A person is giving money to another person.,giving,11.75
4,PV,A person is giving money to another person.,money,6.84375
4,PV,A person is giving money to another person.,to,0.26953125
4,PV,A person is giving money to another person.,another,3.421875
4,PV,A person is giving money to another person.,person.,2.078125
4,IV,A person is eating money.,A,0.0
4,IV,A person is eating money.,person,15.5625
4,IV,A person is eating money.,is,4.40625
4,IV,A person is eating money.,eating,12.375
4,IV,A person is eating money.,money.,17.5
4,IO,A person is giving molten lava to another person.,A,0.0
4,IO,A person is giving molten lava to another person.,person,15.5625
4,IO,A person is giving molten lava to another person.,is,4.40625
4,IO,A person is giving molten lava to another person.,giving,11.75
4,IO,A person is giving molten lava to another person.,molten,21.3125
4,IO,A person is giving molten lava to another person.,lava,3.703125
4,IO,A person is giving molten lava to another person.,to,3.96875
4,IO,A person is giving molten lava to another person.,another,3.609375
4,IO,A person is giving molten lava to another person.,person.,1.8984375
5,PV,A person is putting a cellular telephone inside his pocket.,A,0.0
5,PV,A person is putting a cellular telephone inside his pocket.,person,15.5625
5,PV,A person is putting a cellular telephone inside his pocket.,is,4.40625
5,PV,A person is putting a cellular telephone inside his pocket.,putting,13.375
5,PV,A person is putting a cellular telephone inside his pocket.,a,2.796875
5,PV,A person is putting a cellular telephone inside his pocket.,cellular,14.40625
5,PV,A person is putting a cellular telephone inside his pocket.,telephone,2.890625
5,PV,A person is putting a cellular telephone inside his pocket.,inside,7.75
5,PV,A person is putting a cellular telephone inside his pocket.,his,2.53125
5,PV,A person is putting a cellular telephone inside his pocket.,pocket.,3.609375
5,IV,A person is watering a cellular telephone.,A,0.0
5,IV,A person is watering a cellular telephone.,person,15.5625
5,IV,A person is watering a cellular telephone.,is,4.40625
5,IV,A person is watering a cellular telephone.,watering,17.03125
5,IV,A person is watering a cellular telephone.,a,2.34375
5,IV,A person is watering a cellular telephone.,cellular,18.78125
5,IV,A person is watering a cellular telephone.,telephone.,8.75
5,IO,A person is putting a gas cylinder inside his pocket.,A,0.0
5,IO,A person is putting a gas cylinder inside his pocket.,person,15.5625
5,IO,A person is putting a gas cylinder inside his pocket.,is,4.40625
5,IO,A person is putting a gas cylinder inside his pocket.,putting,13.375
5,IO,A person is putting a gas cylinder inside his pocket.,a,2.796875
5,IO,A person is putting a gas cylinder inside his pocket.,gas,8.5625
5,IO,A person is putting a gas cylinder inside his pocket.,cylinder,5.3125
5,IO,A person is putting a gas cylinder inside his pocket.,inside,4.25
5,IO,A person is putting a gas cylinder inside his pocket.,his,3.34375
5,IO,A person is putting a gas cylinder inside his pocket.,pocket.,8.1171875
6,PV,A man is putting a bag inside a car.,A,0.0
6,PV,A man is putting a bag inside a car.,man,12.25
6,PV,A man is putting a bag inside a car.,is,4.40625
6,PV,A man is putting a bag inside a car.,putting,13.1875
6,PV,A man is putting a bag inside a car.,a,3.421875
6,PV,A man is putting a bag inside a car.,bag,7.03125
6,PV,A man is putting a bag inside a car.,inside,6.75
6,PV,A man is putting a bag inside a car.,a,1.171875
6,PV,A man is putting a bag inside a car.,car.,5.6875
6,IV,A man is feeding a bag inside a car.,A,0.0
6,IV,A man is feeding a bag inside a car.,man,12.25
6,IV,A man is feeding a bag inside a car.,is,4.40625
6,IV,A man is feeding a bag inside a car.,feeding,14.0625
6,IV,A man is feeding a bag inside a car.,a,2.078125
6,IV,A man is feeding a bag inside a car.,bag,9.3125
6,IV,A man is feeding a bag inside a car.,inside,14.9375
6,IV,A man is feeding a bag inside a car.,a,0.90234375
6,IV,A man is feeding a bag inside a car.,car.,7.3046875
6,IO,A man is putting a car inside a car.,A,0.0
6,IO,A man is putting a car inside a car.,man,12.25
6,IO,A man is putting a car inside a car.,is,4.40625
6,IO,A man is putting a car inside a car.,putting,13.1875
6,IO,A man is putting a car inside a car.,a,3.421875
6,IO,A man is putting a car inside a car.,car,8.625
6,IO,A man is putting a car inside a car.,inside,9.9375
6,IO,A man is putting a car inside a car.,a,0.90234375
6,IO,A man is putting a car inside a car.,car.,5.1484375
7,PV,A woman is  putting a dish inside an oven.,A,0.0
7,PV,A woman is  putting a dish inside an oven.,woman,13.40625
7,PV,A woman is  putting a dish inside an oven.,is,4.40625
7,PV,A woman is  putting a dish inside an oven.,putting,23.4375
7,PV,A woman is  putting a dish inside an oven.,a,3.34375
7,PV,A woman is  putting a dish inside an oven.,dish,12.0
7,PV,A woman is  putting a dish inside an oven.,inside,7.40625
7,PV,A woman is  putting a dish inside an oven.,an,4.25
7,PV,A woman is  putting a dish inside an oven.,oven.,1.982421875
7,IV,A woman is entering an oven.,A,0.0
7,IV,A woman is entering an oven.,woman,13.40625
7,IV,A woman is entering an oven.,is,4.40625
7,IV,A woman is entering an oven.,entering,12.8125
7,IV,A woman is entering an oven.,an,4.875
7,IV,A woman is entering an oven.,oven.,15.25
7,IO,A woman is  putting a door inside an oven.,A,0.0
7,IO,A woman is  putting a door inside an oven.,woman,13.40625
7,IO,A woman is  putting a door inside an oven.,is,4.40625
7,IO,A woman is  putting a door inside an oven.,putting,23.4375
7,IO,A woman is  putting a door inside an oven.,a,3.34375
7,IO,A woman is  putting a door inside an oven.,door,11.5625
7,IO,A woman is  putting a door inside an oven.,inside,8.8125
7,IO,A woman is  putting a door inside an oven.,an,5.0625
7,IO,A woman is  putting a door inside an oven.,oven.,7.5625
8,PV,A man is putting money in a piggy bank.,A,0.0
8,PV,A man is putting money in a piggy bank.,man,12.25
8,PV,A man is putting money in a piggy bank.,is,4.40625
8,PV,A man is putting money in a piggy bank.,putting,13.1875
8,PV,A man is putting money in a piggy bank.,money,9.4375
8,PV,A man is putting money in a piggy bank.,in,1.8046875
8,PV,A man is putting money in a piggy bank.,a,1.265625
8,PV,A man is putting money in a piggy bank.,piggy,3.15625
8,PV,A man is putting money in a piggy bank.,bank.,1.078125
8,IV,A man is pouring money in a piggy bank.,A,0.0
8,IV,A man is pouring money in a piggy bank.,man,12.25
8,IV,A man is pouring money in a piggy bank.,is,4.40625
8,IV,A man is pouring money in a piggy bank.,pouring,17.0
8,IV,A man is pouring money in a piggy bank.,money,8.0
8,IV,A man is pouring money in a piggy bank.,in,4.40625
8,IV,A man is pouring money in a piggy bank.,a,1.4453125
8,IV,A man is pouring money in a piggy bank.,piggy,5.875
8,IV,A man is pouring money in a piggy bank.,bank.,1.3525390625
8,IO,A man is putting book in a piggy bank.,A,0.0
8,IO,A man is putting book in a piggy bank.,man,12.25
8,IO,A man is putting book in a piggy bank.,is,4.40625
8,IO,A man is putting book in a piggy bank.,putting,13.1875
8,IO,A man is putting book in a piggy bank.,book,16.5
8,IO,A man is putting book in a piggy bank.,in,5.875
8,IO,A man is putting book in a piggy bank.,a,1.984375
8,IO,A man is putting book in a piggy bank.,piggy,14.51953125
8,IO,A man is putting book in a piggy bank.,bank.,1.80078125
9,PV,A person is dropping a coin in a glass jar.,A,0.0
9,PV,A person is dropping a coin in a glass jar.,person,15.5625
9,PV,A person is dropping a coin in a glass jar.,is,4.40625
9,PV,A person is dropping a coin in a glass jar.,dropping,16.5
9,PV,A person is dropping a coin in a glass jar.,a,2.609375
9,PV,A person is dropping a coin in a glass jar.,coin,4.15625
9,PV,A person is dropping a coin in a glass jar.,in,3.703125
9,PV,A person is dropping a coin in a glass jar.,a,0.5390625
9,PV,A person is dropping a coin in a glass jar.,glass,6.6875
9,PV,A person is dropping a coin in a glass jar.,jar.,3.703125
9,IV,A person is growing coins in a glass jar.,A,0.0
9,IV,A person is growing coins in a glass jar.,person,15.5625
9,IV,A person is growing coins in a glass jar.,is,4.40625
9,IV,A person is growing coins in a glass jar.,growing,13.6875
9,IV,A person is growing coins in a glass jar.,coins,15.875
9,IV,A person is growing coins in a glass jar.,in,2.15625
9,IV,A person is growing coins in a glass jar.,a,2.53125
9,IV,A person is growing coins in a glass jar.,glass,7.40625
9,IV,A person is growing coins in a glass jar.,jar.,3.4296875
9,IO,A person is dropping a large stone in a glass jar.,A,0.0
9,IO,A person is dropping a large stone in a glass jar.,person,15.5625
9,IO,A person is dropping a large stone in a glass jar.,is,4.40625
9,IO,A person is dropping a large stone in a glass jar.,dropping,16.5
9,IO,A person is dropping a large stone in a glass jar.,a,2.609375
9,IO,A person is dropping a large stone in a glass jar.,large,7.125
9,IO,A person is dropping a large stone in a glass jar.,stone,4.25
9,IO,A person is dropping a large stone in a glass jar.,in,5.21875
9,IO,A person is dropping a large stone in a glass jar.,a,0.90234375
9,IO,A person is dropping a large stone in a glass jar.,glass,7.65625
9,IO,A person is dropping a large stone in a glass jar.,jar.,6.0546875
10,PV,A pitcher is throwing a ball to a catcher.,A,0.0
10,PV,A pitcher is throwing a ball to a catcher.,pitcher,20.625
10,PV,A pitcher is throwing a ball to a catcher.,is,4.9609375
10,PV,A pitcher is throwing a ball to a catcher.,throwing,7.03125
10,PV,A pitcher is throwing a ball to a catcher.,a,1.171875
10,PV,A pitcher is throwing a ball to a catcher.,ball,1.53125
10,PV,A pitcher is throwing a ball to a catcher.,to,3.421875
10,PV,A pitcher is throwing a ball to a catcher.,a,0.90234375
10,PV,A pitcher is throwing a ball to a catcher.,catcher.,1.71484375
10,IV,A pitcher is stretching a ball.,A,0.0
10,IV,A pitcher is stretching a ball.,pitcher,20.625
10,IV,A pitcher is stretching a ball.,is,4.9609375
10,IV,A pitcher is stretching a ball.,stretching,15.4375
10,IV,A pitcher is stretching a ball.,a,6.5
10,IV,A pitcher is stretching a ball.,ball.,8.8125
10,IO,A pitcher is throwing a anvil to a catcher.,A,0.0
10,IO,A pitcher is throwing a anvil to a catcher.,pitcher,20.625
10,IO,A pitcher is throwing a anvil to a catcher.,is,4.9609375
10,IO,A pitcher is throwing a anvil to a catcher.,throwing,7.03125
10,IO,A pitcher is throwing a anvil to a catcher.,a,1.171875
10,IO,A pitcher is throwing a anvil to a catcher.,anvil,27.25
10,IO,A pitcher is throwing a anvil to a catcher.,to,3.609375
10,IO,A pitcher is throwing a anvil to a catcher.,a,0.90234375
10,IO,A pitcher is throwing a anvil to a catcher.,catcher.,2.34765625
11,PV,A dart player is throwing  a dart at a target.,A,0.0
11,PV,A dart player is throwing  a dart at a target.,dart,24.03125
11,PV,A dart player is throwing  a dart at a target.,player,5.875
11,PV,A dart player is throwing  a dart at a target.,is,3.875
11,PV,A dart player is throwing  a dart at a target.,throwing,7.5625
11,PV,A dart player is throwing  a dart at a target.,a,14.0625
11,PV,A dart player is throwing  a dart at a target.,dart,0.5390625
11,PV,A dart player is throwing  a dart at a target.,at,0.90234375
11,PV,A dart player is throwing  a dart at a target.,a,0.361328125
11,PV,A dart player is throwing  a dart at a target.,target.,4.59375
11,IV,A dart player is eating  a dart.,A,0.0
11,IV,A dart player is eating  a dart.,dart,24.03125
