triplet_id,type,sentence,word,surprisal
0,PV,The doctor is giving medicine to the old woman.,The,0.0
0,PV,The doctor is giving medicine to the old woman.,doctor,13.03125
0,PV,The doctor is giving medicine to the old woman.,is,4.76953125
0,PV,The doctor is giving medicine to the old woman.,giving,8.6328125
0,PV,The doctor is giving medicine to the old woman.,medicine,10.203125
0,PV,The doctor is giving medicine to the old woman.,to,1.216796875
0,PV,The doctor is giving medicine to the old woman.,the,2.15234375
0,PV,The doctor is giving medicine to the old woman.,old,7.125
0,PV,The doctor is giving medicine to the old woman.,woman.,5.828125
0,IV,The doctor is welding medicine to the old woman.,The,0.0
0,IV,The doctor is welding medicine to the old woman.,doctor,13.03125
0,IV,The doctor is welding medicine to the old woman.,is,4.76953125
0,IV,The doctor is welding medicine to the old woman.,welding,18.940673828125
0,IV,The doctor is welding medicine to the old woman.,medicine,12.9140625
0,IV,The doctor is welding medicine to the old woman.,to,2.029296875
0,IV,The doctor is welding medicine to the old woman.,the,2.095703125
0,IV,The doctor is welding medicine to the old woman.,old,8.8125
0,IV,The doctor is welding medicine to the old woman.,woman.,9.9609375
0,IO,The doctor is giving fire to the old woman.,The,0.0
0,IO,The doctor is giving fire to the old woman.,doctor,13.03125
0,IO,The doctor is giving fire to the old woman.,is,4.76953125
0,IO,The doctor is giving fire to the old woman.,giving,8.6328125
0,IO,The doctor is giving fire to the old woman.,fire,17.40625
0,IO,The doctor is giving fire to the old woman.,to,2.140625
0,IO,The doctor is giving fire to the old woman.,the,1.171875
0,IO,The doctor is giving fire to the old woman.,old,7.31640625
0,IO,The doctor is giving fire to the old woman.,woman.,6.98828125
1,PV,A person is giving bread to a toddler.,A,0.0
1,PV,A person is giving bread to a toddler.,person,12.125
1,PV,A person is giving bread to a toddler.,is,4.36328125
1,PV,A person is giving bread to a toddler.,giving,12.65625
1,PV,A person is giving bread to a toddler.,bread,13.4453125
1,PV,A person is giving bread to a toddler.,to,0.7890625
1,PV,A person is giving bread to a toddler.,a,1.2626953125
1,PV,A person is giving bread to a toddler.,toddler.,16.706130981445312
1,IV,A toddler is riding a  bread.,A,0.0
1,IV,A toddler is riding a  bread.,toddler,20.697265625
1,IV,A toddler is riding a  bread.,is,3.93359375
1,IV,A toddler is riding a  bread.,riding,10.765625
1,IV,A toddler is riding a  bread.,a,1.78125
1,IV,A toddler is riding a  bread.,bread.,44.2734375
1,IO,A person is giving a building to a toddler.,A,0.0
1,IO,A person is giving a building to a toddler.,person,12.125
1,IO,A person is giving a building to a toddler.,is,4.36328125
1,IO,A person is giving a building to a toddler.,giving,12.65625
1,IO,A person is giving a building to a toddler.,a,2.828125
1,IO,A person is giving a building to a toddler.,building,12.6484375
1,IO,A person is giving a building to a toddler.,to,3.44921875
1,IO,A person is giving a building to a toddler.,a,2.095703125
1,IO,A person is giving a building to a toddler.,toddler.,21.823318481445312
2,PV,A man is giving a gift to a child.,A,0.0
2,PV,A man is giving a gift to a child.,man,10.8203125
2,PV,A man is giving a gift to a child.,is,4.25
2,PV,A man is giving a gift to a child.,giving,12.6796875
2,PV,A man is giving a gift to a child.,a,2.626953125
2,PV,A man is giving a gift to a child.,gift,6.86328125
2,PV,A man is giving a gift to a child.,to,1.28515625
2,PV,A man is giving a gift to a child.,a,1.66796875
2,PV,A man is giving a gift to a child.,child.,6.76171875
2,IV,A man is cooking a gift with a child.,A,0.0
2,IV,A man is cooking a gift with a child.,man,10.8203125
2,IV,A man is cooking a gift with a child.,is,4.25
2,IV,A man is cooking a gift with a child.,cooking,15.015625
2,IV,A man is cooking a gift with a child.,a,3.111328125
2,IV,A man is cooking a gift with a child.,gift,12.953125
2,IV,A man is cooking a gift with a child.,with,7.62890625
2,IV,A man is cooking a gift with a child.,a,2.322265625
2,IV,A man is cooking a gift with a child.,child.,12.8046875
2,IO,A man is giving a bed to a child.,A,0.0
2,IO,A man is giving a bed to a child.,man,10.8203125
2,IO,A man is giving a bed to a child.,is,4.25
2,IO,A man is giving a bed to a child.,giving,12.6796875
2,IO,A man is giving a bed to a child.,a,2.626953125
2,IO,A man is giving a bed to a child.,bed,11.921875
2,IO,A man is giving a bed to a child.,to,2.96484375
2,IO,A man is giving a bed to a child.,a,0.87890625
2,IO,A man is giving a bed to a child.,child.,7.888671875
3,PV,A woman is giving food to other people.,A,0.0
3,PV,A woman is giving food to other people.,woman,12.7109375
3,PV,A woman is giving food to other people.,is,4.484375
3,PV,A woman is giving food to other people.,giving,10.890625
3,PV,A woman is giving food to other people.,food,11.8828125
3,PV,A woman is giving food to other people.,to,0.495849609375
3,PV,A woman is giving food to other people.,other,8.6796875
3,PV,A woman is giving food to other people.,people.,4.935546875
3,IV,A woman is ironing the food.,A,0.0
3,IV,A woman is ironing the food.,woman,12.7109375
3,IV,A woman is ironing the food.,is,4.484375
3,IV,A woman is ironing the food.,ironing,17.3154296875
3,IV,A woman is ironing the food.,the,4.53125
3,IV,A woman is ironing the food.,food.,18.77734375
3,IO,A woman is giving stones to other people.,A,0.0
3,IO,A woman is giving stones to other people.,woman,12.7109375
3,IO,A woman is giving stones to other people.,is,4.484375
3,IO,A woman is giving stones to other people.,giving,10.890625
3,IO,A woman is giving stones to other people.,stones,19.46875
3,IO,A woman is giving stones to other people.,to,0.63134765625
3,IO,A woman is giving stones to other people.,other,8.6015625
3,IO,A woman is giving stones to other people.,people.,6.041015625
4,PV,A person is giving money to another person.,A,0.0
4,PV,A person is giving money to another person.,person,12.125
4,PV,A person is giving money to another person.,is,4.36328125
4,PV,A person is giving money to another person.,giving,12.65625
4,PV,A person is giving money to another person.,money,6.71875
4,PV,A person is giving money to another person.,to,0.6083984375
4,PV,A person is giving money to another person.,another,4.8671875
4,PV,A person is giving money to another person.,person.,3.58349609375
4,IV,A person is eating money.,A,0.0
4,IV,A person is eating money.,person,12.125
4,IV,A person is eating money.,is,4.36328125
4,IV,A person is eating money.,eating,14.2109375
4,IV,A person is eating money.,money.,17.5
4,IO,A person is giving molten lava to another person.,A,0.0
4,IO,A person is giving molten lava to another person.,person,12.125
4,IO,A person is giving molten lava to another person.,is,4.36328125
4,IO,A person is giving molten lava to another person.,giving,12.65625
4,IO,A person is giving molten lava to another person.,molten,19.091796875
4,IO,A person is giving molten lava to another person.,lava,5.79296875
4,IO,A person is giving molten lava to another person.,to,1.375
4,IO,A person is giving molten lava to another person.,another,2.794921875
4,IO,A person is giving molten lava to another person.,person.,2.5693359375
5,PV,A person is putting a cellular telephone inside his pocket.,A,0.0
5,PV,A person is putting a cellular telephone inside his pocket.,person,12.125
5,PV,A person is putting a cellular telephone inside his pocket.,is,4.36328125
5,PV,A person is putting a cellular telephone inside his pocket.,putting,12.375
5,PV,A person is putting a cellular telephone inside his pocket.,a,3.32421875
5,PV,A person is putting a cellular telephone inside his pocket.,cellular,15.3515625
5,PV,A person is putting a cellular telephone inside his pocket.,telephone,1.6904296875
5,PV,A person is putting a cellular telephone inside his pocket.,inside,6.0078125
5,PV,A person is putting a cellular telephone inside his pocket.,his,2.66015625
5,PV,A person is putting a cellular telephone inside his pocket.,pocket.,5.33203125
5,IV,A person is watering a cellular telephone.,A,0.0
5,IV,A person is watering a cellular telephone.,person,12.125
5,IV,A person is watering a cellular telephone.,is,4.36328125
5,IV,A person is watering a cellular telephone.,watering,20.56640625
5,IV,A person is watering a cellular telephone.,a,2.9296875
5,IV,A person is watering a cellular telephone.,cellular,19.6875
5,IV,A person is watering a cellular telephone.,telephone.,6.232421875
5,IO,A person is putting a gas cylinder inside his pocket.,A,0.0
5,IO,A person is putting a gas cylinder inside his pocket.,person,12.125
5,IO,A person is putting a gas cylinder inside his pocket.,is,4.36328125
5,IO,A person is putting a gas cylinder inside his pocket.,putting,12.375
5,IO,A person is putting a gas cylinder inside his pocket.,a,3.32421875
5,IO,A person is putting a gas cylinder inside his pocket.,gas,10.03125
5,IO,A person is putting a gas cylinder inside his pocket.,cylinder,5.140625
5,IO,A person is putting a gas cylinder inside his pocket.,inside,5.78125
5,IO,A person is putting a gas cylinder inside his pocket.,his,2.998046875
5,IO,A person is putting a gas cylinder inside his pocket.,pocket.,11.7109375
6,PV,A man is putting a bag inside a car.,A,0.0
6,PV,A man is putting a bag inside a car.,man,10.8203125
6,PV,A man is putting a bag inside a car.,is,4.25
6,PV,A man is putting a bag inside a car.,putting,11.640625
6,PV,A man is putting a bag inside a car.,a,2.693359375
6,PV,A man is putting a bag inside a car.,bag,7.01171875
