triplet_id,type,sentence,word,surprisal
0,PV,The doctor is giving medicine to the old woman.,The,0.0
0,PV,The doctor is giving medicine to the old woman.,doctor,17.12890625
0,PV,The doctor is giving medicine to the old woman.,is,4.328125
0,PV,The doctor is giving medicine to the old woman.,giving,8.1171875
0,PV,The doctor is giving medicine to the old woman.,medicine,8.65625
0,PV,The doctor is giving medicine to the old woman.,to,2.1640625
0,PV,The doctor is giving medicine to the old woman.,the,2.1640625
0,PV,The doctor is giving medicine to the old woman.,old,9.015625
0,PV,The doctor is giving medicine to the old woman.,woman.,4.6884765625
0,IV,The doctor is welding medicine to the old woman.,The,0.0
0,IV,The doctor is welding medicine to the old woman.,doctor,17.12890625
0,IV,The doctor is welding medicine to the old woman.,is,4.328125
0,IV,The doctor is welding medicine to the old woman.,welding,18.579345703125
0,IV,The doctor is welding medicine to the old woman.,medicine,12.984375
0,IV,The doctor is welding medicine to the old woman.,to,2.884765625
0,IV,The doctor is welding medicine to the old woman.,the,1.8037109375
0,IV,The doctor is welding medicine to the old woman.,old,10.1015625
0,IV,The doctor is welding medicine to the old woman.,woman.,9.740234375
0,IO,The doctor is giving fire to the old woman.,The,0.0
0,IO,The doctor is giving fire to the old woman.,doctor,17.12890625
0,IO,The doctor is giving fire to the old woman.,is,4.328125
0,IO,The doctor is giving fire to the old woman.,giving,8.1171875
0,IO,The doctor is giving fire to the old woman.,fire,16.953125
0,IO,The doctor is giving fire to the old woman.,to,2.884765625
0,IO,The doctor is giving fire to the old woman.,the,1.8037109375
0,IO,The doctor is giving fire to the old woman.,old,7.93359375
0,IO,The doctor is giving fire to the old woman.,woman.,6.4921875
1,PV,A person is giving bread to a toddler.,A,0.0
1,PV,A person is giving bread to a toddler.,person,16.4140625
1,PV,A person is giving bread to a toddler.,is,4.328125
1,PV,A person is giving bread to a toddler.,giving,12.0859375
1,PV,A person is giving bread to a toddler.,bread,14.0625
1,PV,A person is giving bread to a toddler.,to,1.08203125
1,PV,A person is giving bread to a toddler.,a,1.8037109375
1,PV,A person is giving bread to a toddler.,toddler.,13.703125
1,IV,A toddler is riding a  bread.,A,0.0
1,IV,A toddler is riding a  bread.,toddler,22.81640625
1,IV,A toddler is riding a  bread.,is,3.24609375
1,IV,A toddler is riding a  bread.,riding,9.015625
1,IV,A toddler is riding a  bread.,a,1.4423828125
1,IV,A toddler is riding a  bread.,bread.,26.6875
1,IO,A person is giving a building to a toddler.,A,0.0
1,IO,A person is giving a building to a toddler.,person,16.4140625
1,IO,A person is giving a building to a toddler.,is,4.328125
1,IO,A person is giving a building to a toddler.,giving,12.0859375
1,IO,A person is giving a building to a toddler.,a,2.525390625
1,IO,A person is giving a building to a toddler.,building,13.1640625
1,IO,A person is giving a building to a toddler.,to,2.884765625
1,IO,A person is giving a building to a toddler.,a,1.8037109375
1,IO,A person is giving a building to a toddler.,toddler.,16.5927734375
2,PV,A man is giving a gift to a child.,A,0.0
2,PV,A man is giving a gift to a child.,man,16.2265625
2,PV,A man is giving a gift to a child.,is,4.6875
2,PV,A man is giving a gift to a child.,giving,10.640625
2,PV,A man is giving a gift to a child.,a,2.525390625
2,PV,A man is giving a gift to a child.,gift,6.671875
2,PV,A man is giving a gift to a child.,to,1.08203125
2,PV,A man is giving a gift to a child.,a,1.4423828125
2,PV,A man is giving a gift to a child.,child.,6.1328125
2,IV,A man is cooking a gift with a child.,A,0.0
2,IV,A man is cooking a gift with a child.,man,16.2265625
2,IV,A man is cooking a gift with a child.,is,4.6875
2,IV,A man is cooking a gift with a child.,cooking,12.984375
2,IV,A man is cooking a gift with a child.,a,2.525390625
2,IV,A man is cooking a gift with a child.,gift,12.625
2,IV,A man is cooking a gift with a child.,with,6.8515625
2,IV,A man is cooking a gift with a child.,a,1.8037109375
2,IV,A man is cooking a gift with a child.,child.,10.638671875
2,IO,A man is giving a bed to a child.,A,0.0
2,IO,A man is giving a bed to a child.,man,16.2265625
2,IO,A man is giving a bed to a child.,is,4.6875
2,IO,A man is giving a bed to a child.,giving,10.640625
2,IO,A man is giving a bed to a child.,a,2.525390625
