triplet_id,type,sentence,word,surprisal
0,PV,The doctor is giving medicine to the old woman.,The,0.0
0,PV,The doctor is giving medicine to the old woman.,doctor,17.87890625
0,PV,The doctor is giving medicine to the old woman.,is,4.328125
0,PV,The doctor is giving medicine to the old woman.,giving,8.4765625
0,PV,The doctor is giving medicine to the old woman.,medicine,8.65625
0,PV,The doctor is giving medicine to the old woman.,to,1.2626953125
0,PV,The doctor is giving medicine to the old woman.,the,2.34375
0,PV,The doctor is giving medicine to the old woman.,old,7.93359375
0,PV,The doctor is giving medicine to the old woman.,woman.,4.328125
0,IV,The doctor is welding medicine to the old woman.,The,0.0
0,IV,The doctor is welding medicine to the old woman.,doctor,17.87890625
0,IV,The doctor is welding medicine to the old woman.,is,4.328125
0,IV,The doctor is welding medicine to the old woman.,welding,19.923095703125
0,IV,The doctor is welding medicine to the old woman.,medicine,12.8046875
0,IV,The doctor is welding medicine to the old woman.,to,2.705078125
0,IV,The doctor is welding medicine to the old woman.,the,1.623046875
0,IV,The doctor is welding medicine to the old woman.,old,9.375
0,IV,The doctor is welding medicine to the old woman.,woman.,8.474609375
0,IO,The doctor is giving fire to the old woman.,The,0.0
0,IO,The doctor is giving fire to the old woman.,doctor,17.87890625
0,IO,The doctor is giving fire to the old woman.,is,4.328125
0,IO,The doctor is giving fire to the old woman.,giving,8.4765625
0,IO,The doctor is giving fire to the old woman.,fire,15.5078125
0,IO,The doctor is giving fire to the old woman.,to,2.1640625
0,IO,The doctor is giving fire to the old woman.,the,1.4423828125
0,IO,The doctor is giving fire to the old woman.,old,7.93359375
0,IO,The doctor is giving fire to the old woman.,woman.,6.671875
1,PV,A person is giving bread to a toddler.,A,0.0
1,PV,A person is giving bread to a toddler.,person,16.33984375
1,PV,A person is giving bread to a toddler.,is,5.41015625
1,PV,A person is giving bread to a toddler.,giving,12.265625
1,PV,A person is giving bread to a toddler.,bread,12.984375
1,PV,A person is giving bread to a toddler.,to,1.2626953125
1,PV,A person is giving bread to a toddler.,a,2.1640625
1,PV,A person is giving bread to a toddler.,toddler.,15.33154296875
1,IV,A toddler is riding a  bread.,A,0.0
1,IV,A toddler is riding a  bread.,toddler,22.74609375
1,IV,A toddler is riding a  bread.,is,3.966796875
1,IV,A toddler is riding a  bread.,riding,10.4609375
1,IV,A toddler is riding a  bread.,a,1.623046875
1,IV,A toddler is riding a  bread.,bread.,25.9765625
1,IO,A person is giving a building to a toddler.,A,0.0
1,IO,A person is giving a building to a toddler.,person,16.33984375
1,IO,A person is giving a building to a toddler.,is,5.41015625
1,IO,A person is giving a building to a toddler.,giving,12.265625
1,IO,A person is giving a building to a toddler.,a,3.06640625
1,IO,A person is giving a building to a toddler.,building,13.8828125
1,IO,A person is giving a building to a toddler.,to,5.05078125
1,IO,A person is giving a building to a toddler.,a,1.9833984375
1,IO,A person is giving a building to a toddler.,toddler.,17.31640625
2,PV,A man is giving a gift to a child.,A,0.0
2,PV,A man is giving a gift to a child.,man,16.43359375
2,PV,A man is giving a gift to a child.,is,4.1484375
2,PV,A man is giving a gift to a child.,giving,11.0
2,PV,A man is giving a gift to a child.,a,1.9833984375
2,PV,A man is giving a gift to a child.,gift,8.1171875
2,PV,A man is giving a gift to a child.,to,0.72119140625
2,PV,A man is giving a gift to a child.,a,1.8037109375
2,PV,A man is giving a gift to a child.,child.,7.7529296875
2,IV,A man is cooking a gift with a child.,A,0.0
2,IV,A man is cooking a gift with a child.,man,16.43359375
2,IV,A man is cooking a gift with a child.,is,4.1484375
2,IV,A man is cooking a gift with a child.,cooking,11.5390625
2,IV,A man is cooking a gift with a child.,a,2.34375
2,IV,A man is cooking a gift with a child.,gift,13.8828125
2,IV,A man is cooking a gift with a child.,with,6.8515625
2,IV,A man is cooking a gift with a child.,a,2.34375
2,IV,A man is cooking a gift with a child.,child.,11.541015625
2,IO,A man is giving a bed to a child.,A,0.0
2,IO,A man is giving a bed to a child.,man,16.43359375
2,IO,A man is giving a bed to a child.,is,4.1484375
2,IO,A man is giving a bed to a child.,giving,11.0
2,IO,A man is giving a bed to a child.,a,1.9833984375
2,IO,A man is giving a bed to a child.,bed,11.8984375
2,IO,A man is giving a bed to a child.,to,1.8037109375
2,IO,A man is giving a bed to a child.,a,0.72119140625
2,IO,A man is giving a bed to a child.,child.,6.4921875
3,PV,A woman is giving food to other people.,A,0.0
3,PV,A woman is giving food to other people.,woman,16.38671875
3,PV,A woman is giving food to other people.,is,4.1484375
3,PV,A woman is giving food to other people.,giving,8.9296875
3,PV,A woman is giving food to other people.,food,11.0
3,PV,A woman is giving food to other people.,to,0.1802978515625
3,PV,A woman is giving food to other people.,other,9.5546875
3,PV,A woman is giving food to other people.,people.,4.3271484375
3,IV,A woman is ironing the food.,A,0.0
3,IV,A woman is ironing the food.,woman,16.38671875
3,IV,A woman is ironing the food.,is,4.1484375
3,IV,A woman is ironing the food.,ironing,18.66748046875
3,IV,A woman is ironing the food.,the,4.8671875
3,IV,A woman is ironing the food.,food.,14.7890625
3,IO,A woman is giving stones to other people.,A,0.0
3,IO,A woman is giving stones to other people.,woman,16.38671875
3,IO,A woman is giving stones to other people.,is,4.1484375
3,IO,A woman is giving stones to other people.,giving,8.9296875
3,IO,A woman is giving stones to other people.,stones,21.140625
3,IO,A woman is giving stones to other people.,to,0.541015625
3,IO,A woman is giving stones to other people.,other,9.015625
3,IO,A woman is giving stones to other people.,people.,5.951171875
4,PV,A person is giving money to another person.,A,0.0
4,PV,A person is giving money to another person.,person,16.33984375
4,PV,A person is giving money to another person.,is,5.41015625
4,PV,A person is giving money to another person.,giving,12.265625
4,PV,A person is giving money to another person.,money,5.94921875
4,PV,A person is giving money to another person.,to,0.90185546875
4,PV,A person is giving money to another person.,another,3.607421875
4,PV,A person is giving money to another person.,person.,3.427001953125
4,IV,A person is eating money.,A,0.0
4,IV,A person is eating money.,person,16.33984375
4,IV,A person is eating money.,is,5.41015625
4,IV,A person is eating money.,eating,12.3515625
4,IV,A person is eating money.,money.,15.51171875
4,IO,A person is giving molten lava to another person.,A,0.0
4,IO,A person is giving molten lava to another person.,person,16.33984375
4,IO,A person is giving molten lava to another person.,is,5.41015625
4,IO,A person is giving molten lava to another person.,giving,12.265625
4,IO,A person is giving molten lava to another person.,molten,18.03125
4,IO,A person is giving molten lava to another person.,lava,6.4921875
4,IO,A person is giving molten lava to another person.,to,1.2626953125
4,IO,A person is giving molten lava to another person.,another,4.5078125
4,IO,A person is giving molten lava to another person.,person.,2.5244140625
5,PV,A person is putting a cellular telephone inside his pocket.,A,0.0
5,PV,A person is putting a cellular telephone inside his pocket.,person,16.33984375
5,PV,A person is putting a cellular telephone inside his pocket.,is,5.41015625
5,PV,A person is putting a cellular telephone inside his pocket.,putting,11.8984375
5,PV,A person is putting a cellular telephone inside his pocket.,a,3.607421875
5,PV,A person is putting a cellular telephone inside his pocket.,cellular,15.5078125
5,PV,A person is putting a cellular telephone inside his pocket.,telephone,3.42578125
5,PV,A person is putting a cellular telephone inside his pocket.,inside,6.1328125
5,PV,A person is putting a cellular telephone inside his pocket.,his,4.1484375
5,PV,A person is putting a cellular telephone inside his pocket.,pocket.,5.23046875
5,IV,A person is watering a cellular telephone.,A,0.0
5,IV,A person is watering a cellular telephone.,person,16.33984375
5,IV,A person is watering a cellular telephone.,is,5.41015625
5,IV,A person is watering a cellular telephone.,watering,21.0078125
5,IV,A person is watering a cellular telephone.,a,2.525390625
5,IV,A person is watering a cellular telephone.,cellular,19.84375
5,IV,A person is watering a cellular telephone.,telephone.,8.11328125
5,IO,A person is putting a gas cylinder inside his pocket.,A,0.0
5,IO,A person is putting a gas cylinder inside his pocket.,person,16.33984375
5,IO,A person is putting a gas cylinder inside his pocket.,is,5.41015625
5,IO,A person is putting a gas cylinder inside his pocket.,putting,11.8984375
5,IO,A person is putting a gas cylinder inside his pocket.,a,3.607421875
5,IO,A person is putting a gas cylinder inside his pocket.,gas,10.640625
5,IO,A person is putting a gas cylinder inside his pocket.,cylinder,4.5078125
5,IO,A person is putting a gas cylinder inside his pocket.,inside,5.41015625
5,IO,A person is putting a gas cylinder inside his pocket.,his,4.328125
5,IO,A person is putting a gas cylinder inside his pocket.,pocket.,9.919921875
6,PV,A man is putting a bag inside a car.,A,0.0
6,PV,A man is putting a bag inside a car.,man,16.43359375
6,PV,A man is putting a bag inside a car.,is,4.1484375
6,PV,A man is putting a bag inside a car.,putting,10.1015625
6,PV,A man is putting a bag inside a car.,a,3.06640625
6,PV,A man is putting a bag inside a car.,bag,8.8359375
6,PV,A man is putting a bag inside a car.,inside,8.4765625
6,PV,A man is putting a bag inside a car.,a,1.4423828125
6,PV,A man is putting a bag inside a car.,car.,6.671875
6,IV,A man is feeding a bag inside a car.,A,0.0
6,IV,A man is feeding a bag inside a car.,man,16.43359375
6,IV,A man is feeding a bag inside a car.,is,4.1484375
6,IV,A man is feeding a bag inside a car.,feeding,14.0625
6,IV,A man is feeding a bag inside a car.,a,1.623046875
6,IV,A man is feeding a bag inside a car.,bag,10.4609375
6,IV,A man is feeding a bag inside a car.,inside,13.5234375
6,IV,A man is feeding a bag inside a car.,a,1.2626953125
6,IV,A man is feeding a bag inside a car.,car.,7.2109375
6,IO,A man is putting a car inside a car.,A,0.0
6,IO,A man is putting a car inside a car.,man,16.43359375
6,IO,A man is putting a car inside a car.,is,4.1484375
6,IO,A man is putting a car inside a car.,putting,10.1015625
6,IO,A man is putting a car inside a car.,a,3.06640625
6,IO,A man is putting a car inside a car.,car,7.57421875
6,IO,A man is putting a car inside a car.,inside,6.8515625
6,IO,A man is putting a car inside a car.,a,0.90185546875
6,IO,A man is putting a car inside a car.,car.,6.853515625
7,PV,A woman is  putting a dish inside an oven.,A,0.0
7,PV,A woman is  putting a dish inside an oven.,woman,16.38671875
7,PV,A woman is  putting a dish inside an oven.,is,4.1484375
7,PV,A woman is  putting a dish inside an oven.,putting,9.828125
7,PV,A woman is  putting a dish inside an oven.,a,3.42578125
7,PV,A woman is  putting a dish inside an oven.,dish,9.5546875
7,PV,A woman is  putting a dish inside an oven.,inside,8.8359375
7,PV,A woman is  putting a dish inside an oven.,an,4.8671875
7,PV,A woman is  putting a dish inside an oven.,oven.,4.3271484375
7,IV,A woman is entering an oven.,A,0.0
7,IV,A woman is entering an oven.,woman,16.38671875
7,IV,A woman is entering an oven.,is,4.1484375
7,IV,A woman is entering an oven.,entering,11.71875
7,IV,A woman is entering an oven.,an,4.5078125
7,IV,A woman is entering an oven.,oven.,14.423828125
7,IO,A woman is  putting a door inside an oven.,A,0.0
7,IO,A woman is  putting a door inside an oven.,woman,16.38671875
7,IO,A woman is  putting a door inside an oven.,is,4.1484375
7,IO,A woman is  putting a door inside an oven.,putting,9.828125
7,IO,A woman is  putting a door inside an oven.,a,3.42578125
7,IO,A woman is  putting a door inside an oven.,door,10.1015625
7,IO,A woman is  putting a door inside an oven.,inside,9.921875
7,IO,A woman is  putting a door inside an oven.,an,4.8671875
7,IO,A woman is  putting a door inside an oven.,oven.,6.3125
8,PV,A man is putting money in a piggy bank.,A,0.0
8,PV,A man is putting money in a piggy bank.,man,16.43359375
8,PV,A man is putting money in a piggy bank.,is,4.1484375
8,PV,A man is putting money in a piggy bank.,putting,10.1015625
8,PV,A man is putting money in a piggy bank.,money,7.21484375
8,PV,A man is putting money in a piggy bank.,in,1.4423828125
8,PV,A man is putting money in a piggy bank.,a,1.623046875
8,PV,A man is putting money in a piggy bank.,piggy,5.58984375
8,PV,A man is putting money in a piggy bank.,bank.,1.9833984375
8,IV,A man is pouring money in a piggy bank.,A,0.0
8,IV,A man is pouring money in a piggy bank.,man,16.43359375
8,IV,A man is pouring money in a piggy bank.,is,4.1484375
8,IV,A man is pouring money in a piggy bank.,pouring,13.5240478515625
8,IV,A man is pouring money in a piggy bank.,money,7.75390625
8,IV,A man is pouring money in a piggy bank.,in,4.1484375
8,IV,A man is pouring money in a piggy bank.,a,1.4423828125
8,IV,A man is pouring money in a piggy bank.,piggy,7.21484375
8,IV,A man is pouring money in a piggy bank.,bank.,2.1640625
8,IO,A man is putting book in a piggy bank.,A,0.0
8,IO,A man is putting book in a piggy bank.,man,16.43359375
8,IO,A man is putting book in a piggy bank.,is,4.1484375
8,IO,A man is putting book in a piggy bank.,putting,10.1015625
8,IO,A man is putting book in a piggy bank.,book,14.96875
8,IO,A man is putting book in a piggy bank.,in,4.6875
8,IO,A man is putting book in a piggy bank.,a,3.06640625
8,IO,A man is putting book in a piggy bank.,piggy,12.0859375
8,IO,A man is putting book in a piggy bank.,bank.,2.1636962890625
9,PV,A person is dropping a coin in a glass jar.,A,0.0
9,PV,A person is dropping a coin in a glass jar.,person,16.33984375
9,PV,A person is dropping a coin in a glass jar.,is,5.41015625
9,PV,A person is dropping a coin in a glass jar.,dropping,16.40625
9,PV,A person is dropping a coin in a glass jar.,a,3.607421875
9,PV,A person is dropping a coin in a glass jar.,coin,5.58984375
9,PV,A person is dropping a coin in a glass jar.,in,3.24609375
9,PV,A person is dropping a coin in a glass jar.,a,0.90185546875
9,PV,A person is dropping a coin in a glass jar.,glass,3.607421875
9,PV,A person is dropping a coin in a glass jar.,jar.,5.0498046875
9,IV,A person is growing coins in a glass jar.,A,0.0
9,IV,A person is growing coins in a glass jar.,person,16.33984375
9,IV,A person is growing coins in a glass jar.,is,5.41015625
9,IV,A person is growing coins in a glass jar.,growing,13.2578125
9,IV,A person is growing coins in a glass jar.,coins,18.93994140625
9,IV,A person is growing coins in a glass jar.,in,3.24609375
9,IV,A person is growing coins in a glass jar.,a,2.34375
9,IV,A person is growing coins in a glass jar.,glass,9.734375
9,IV,A person is growing coins in a glass jar.,jar.,5.2294921875
9,IO,A person is dropping a large stone in a glass jar.,A,0.0
9,IO,A person is dropping a large stone in a glass jar.,person,16.33984375
9,IO,A person is dropping a large stone in a glass jar.,is,5.41015625
9,IO,A person is dropping a large stone in a glass jar.,dropping,16.40625
9,IO,A person is dropping a large stone in a glass jar.,a,3.607421875
9,IO,A person is dropping a large stone in a glass jar.,large,5.94921875
9,IO,A person is dropping a large stone in a glass jar.,stone,4.6875
9,IO,A person is dropping a large stone in a glass jar.,in,3.787109375
9,IO,A person is dropping a large stone in a glass jar.,a,1.4423828125
9,IO,A person is dropping a large stone in a glass jar.,glass,7.93359375
9,IO,A person is dropping a large stone in a glass jar.,jar.,5.7705078125
10,PV,A pitcher is throwing a ball to a catcher.,A,0.0
10,PV,A pitcher is throwing a ball to a catcher.,pitcher,21.93359375
10,PV,A pitcher is throwing a ball to a catcher.,is,6.3115234375
10,PV,A pitcher is throwing a ball to a catcher.,throwing,8.65625
10,PV,A pitcher is throwing a ball to a catcher.,a,1.623046875
10,PV,A pitcher is throwing a ball to a catcher.,ball,2.1640625
10,PV,A pitcher is throwing a ball to a catcher.,to,2.705078125
10,PV,A pitcher is throwing a ball to a catcher.,a,0.72119140625
10,PV,A pitcher is throwing a ball to a catcher.,catcher.,5.0498046875
10,IV,A pitcher is stretching a ball.,A,0.0
10,IV,A pitcher is stretching a ball.,pitcher,21.93359375
10,IV,A pitcher is stretching a ball.,is,6.3115234375
10,IV,A pitcher is stretching a ball.,stretching,15.87109375
10,IV,A pitcher is stretching a ball.,a,3.966796875
10,IV,A pitcher is stretching a ball.,ball.,6.673828125
10,IO,A pitcher is throwing a anvil to a catcher.,A,0.0
10,IO,A pitcher is throwing a anvil to a catcher.,pitcher,21.93359375
10,IO,A pitcher is throwing a anvil to a catcher.,is,6.3115234375
10,IO,A pitcher is throwing a anvil to a catcher.,throwing,8.65625
10,IO,A pitcher is throwing a anvil to a catcher.,a,1.623046875
10,IO,A pitcher is throwing a anvil to a catcher.,anvil,24.171875
10,IO,A pitcher is throwing a anvil to a catcher.,to,3.787109375
10,IO,A pitcher is throwing a anvil to a catcher.,a,1.623046875
10,IO,A pitcher is throwing a anvil to a catcher.,catcher.,10.4580078125
11,PV,A dart player is throwing  a dart at a target.,A,0.0
11,PV,A dart player is throwing  a dart at a target.,dart,20.35546875
11,PV,A dart player is throwing  a dart at a target.,player,12.625
11,PV,A dart player is throwing  a dart at a target.,is,3.607421875
11,PV,A dart player is throwing  a dart at a target.,throwing,7.93359375
11,PV,A dart player is throwing  a dart at a target.,a,0.541015625
11,PV,A dart player is throwing  a dart at a target.,dart,0.1802978515625
11,PV,A dart player is throwing  a dart at a target.,at,1.8037109375
11,PV,A dart player is throwing  a dart at a target.,a,0.541015625
11,PV,A dart player is throwing  a dart at a target.,target.,2.1640625
11,IV,A dart player is eating  a dart.,A,0.0
11,IV,A dart player is eating  a dart.,dart,20.35546875
11,IV,A dart player is eating  a dart.,player,12.625
11,IV,A dart player is eating  a dart.,is,3.607421875
11,IV,A dart player is eating  a dart.,eating,13.1640625
11,IV,A dart player is eating  a dart.,a,1.8037109375
11,IV,A dart player is eating  a dart.,dart.,9.197265625
11,IO,A dart player is throwing a dumbell at a target.,A,0.0
11,IO,A dart player is throwing a dumbell at a target.,dart,20.35546875
11,IO,A dart player is throwing a dumbell at a target.,player,12.625
11,IO,A dart player is throwing a dumbell at a target.,is,3.607421875
11,IO,A dart player is throwing a dumbell at a target.,throwing,7.93359375
11,IO,A dart player is throwing a dumbell at a target.,a,0.541015625
11,IO,A dart player is throwing a dumbell at a target.,dumbell,22.0
11,IO,A dart player is throwing a dumbell at a target.,at,3.607421875
11,IO,A dart player is throwing a dumbell at a target.,a,0.90185546875
11,IO,A dart player is throwing a dumbell at a target.,target.,3.0654296875
